,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
7,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,2,16,16112,0
8,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,2,16,16112,0
9,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,2,16,16112,0
10,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,2,16,16112,0
11,25,Reesink Florien ,L,0,0,0,0,,NED,RECEPTION,2,16,16112,0
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,2,16,16112,0
0,19,Daalderop Nika (C),OH,4,0,5,9,44.44,NED,RECEPTION,3,25,16112,1
1,33,Marring Nova ,OH,2,0,5,7,28.57,NED,RECEPTION,3,25,16112,1
2,25,Reesink Florien ,L,1,1,0,2,0.00,NED,RECEPTION,3,25,16112,1
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,3,25,16112,1
4,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,3,25,16112,1
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,3,25,16112,1
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,3,25,16112,1
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,3,25,16112,1
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,3,25,16112,1
9,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,3,25,16112,1
10,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,3,25,16112,1
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,3,25,16112,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,3,25,16112,1
0,19,Daalderop Nika (C),OH,3,0,7,10,30.00,NED,RECEPTION,4,23,16112,0
1,25,Reesink Florien ,L,3,0,3,6,50.00,NED,RECEPTION,4,23,16112,0
2,33,Marring Nova ,OH,1,1,6,8,0.00,NED,RECEPTION,4,23,16112,0
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,4,23,16112,0
4,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,4,23,16112,0
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,4,23,16112,0
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,4,23,16112,0
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,4,23,16112,0
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,4,23,16112,0
9,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,4,23,16112,0
10,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,4,23,16112,0
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,4,23,16112,0
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,4,23,16112,0
0,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,5,9,16112,0
1,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,5,9,16112,0
2,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,5,9,16112,0
3,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,5,9,16112,0
4,10,van Aalen Sarah ,S,0,1,0,1,-100.00,NED,RECEPTION,5,9,16112,0
5,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,5,9,16112,0
6,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,5,9,16112,0
7,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,5,9,16112,0
8,19,Daalderop Nika (C),OH,0,0,4,4,0.00,NED,RECEPTION,5,9,16112,0
9,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,5,9,16112,0
10,25,Reesink Florien ,L,0,0,2,2,0.00,NED,RECEPTION,5,9,16112,0
11,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,5,9,16112,0
12,33,Marring Nova ,OH,0,0,7,7,0.00,NED,RECEPTION,5,9,16112,0
0,17,Jost Kacey ,L,7,1,16,24,25.00,CAN,RECEPTION,0,0,16112,
1,9,Gray Alexa (C),OH,6,0,18,24,25.00,CAN,RECEPTION,0,0,16112,
2,14,Howe Hilary ,OH,5,1,15,21,19.05,CAN,RECEPTION,0,0,16112,
3,11,Mitrovic Andrea ,OH,1,0,9,10,10.00,CAN,RECEPTION,0,0,16112,
4,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16112,
5,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,0,0,16112,
6,6,White Jazmine Ruth ,MB,0,0,1,1,0.00,CAN,RECEPTION,0,0,16112,
7,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16112,
8,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16112,
9,13,King Brie ,S,0,1,0,1,-100.00,CAN,RECEPTION,0,0,16112,
10,15,Joseph Shainah ,O,0,0,1,1,0.00,CAN,RECEPTION,0,0,16112,
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16112,
12,19,Maglio Emily ,MB,0,0,4,4,0.00,CAN,RECEPTION,0,0,16112,
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,0,0,16112,
0,9,Gray Alexa (C),OH,5,0,7,12,41.67,CAN,RECEPTION,1,25,16112,0
1,17,Jost Kacey ,L,2,0,3,5,40.00,CAN,RECEPTION,1,25,16112,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
3,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
7,11,Mitrovic Andrea ,OH,0,0,3,3,0.00,CAN,RECEPTION,1,25,16112,0
8,13,King Brie ,S,0,1,0,1,-100.00,CAN,RECEPTION,1,25,16112,0
9,14,Howe Hilary ,OH,0,0,5,5,0.00,CAN,RECEPTION,1,25,16112,0
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,1,25,16112,0
0,14,Howe Hilary ,OH,2,0,2,4,50.00,CAN,RECEPTION,2,25,16112,1
1,9,Gray Alexa (C),OH,1,0,4,5,20.00,CAN,RECEPTION,2,25,16112,1
2,17,Jost Kacey ,L,1,0,0,1,100.00,CAN,RECEPTION,2,25,16112,1
3,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
4,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
6,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
8,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
9,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
10,15,Joseph Shainah ,O,0,0,1,1,0.00,CAN,RECEPTION,2,25,16112,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,2,25,16112,1
0,14,Howe Hilary ,OH,2,1,3,6,16.67,CAN,RECEPTION,3,18,16112,0
1,17,Jost Kacey ,L,1,1,6,8,0.00,CAN,RECEPTION,3,18,16112,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
3,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
7,9,Gray Alexa (C),OH,0,0,2,2,0.00,CAN,RECEPTION,3,18,16112,0
8,11,Mitrovic Andrea ,OH,0,0,2,2,0.00,CAN,RECEPTION,3,18,16112,0
9,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
12,19,Maglio Emily ,MB,0,0,4,4,0.00,CAN,RECEPTION,3,18,16112,0
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,3,18,16112,0
0,17,Jost Kacey ,L,2,0,6,8,25.00,CAN,RECEPTION,4,25,16112,1
1,11,Mitrovic Andrea ,OH,1,0,4,5,20.00,CAN,RECEPTION,4,25,16112,1
2,14,Howe Hilary ,OH,1,0,2,3,33.33,CAN,RECEPTION,4,25,16112,1
3,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
4,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
5,6,White Jazmine Ruth ,MB,0,0,1,1,0.00,CAN,RECEPTION,4,25,16112,1
6,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
8,9,Gray Alexa (C),OH,0,0,2,2,0.00,CAN,RECEPTION,4,25,16112,1
9,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,4,25,16112,1
0,17,Jost Kacey ,L,1,0,1,2,50.00,CAN,RECEPTION,5,15,16112,1
1,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
2,5,Murmann Julia ,L,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
6,9,Gray Alexa (C),OH,0,0,3,3,0.00,CAN,RECEPTION,5,15,16112,1
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
8,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
9,14,Howe Hilary ,OH,0,0,3,3,0.00,CAN,RECEPTION,5,15,16112,1
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,RECEPTION,5,15,16112,1
0,19,Moksri Chatchu-On ,OH,5,1,17,23,17.39,THA,RECEPTION,0,0,16113,
1,14,Chuewulim Sutadta ,OH,3,0,9,12,25.00,THA,RECEPTION,0,0,16113,
2,18,Kongyot Ajcharaporn ,OH,3,4,7,14,-7.14,THA,RECEPTION,0,0,16113,
3,1,Srithong Wipawee ,OH,0,0,0,0,,THA,RECEPTION,0,0,16113,
4,2,Pannoy Piyanut (C),L,0,0,14,14,0.00,THA,RECEPTION,0,0,16113,
5,3,Guedpard Pornpun ,S,0,0,1,1,0.00,THA,RECEPTION,0,0,16113,
6,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,0,0,16113,
7,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,0,0,16113,
8,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,0,0,16113,
9,16,Kokram Pimpichaya ,O,0,0,2,2,0.00,THA,RECEPTION,0,0,16113,
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,0,0,16113,
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,0,0,16113,
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,0,0,16113,
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,0,0,16113,
0,18,Kongyot Ajcharaporn ,OH,2,2,2,6,0.00,THA,RECEPTION,1,18,16113,0
1,19,Moksri Chatchu-On ,OH,2,0,8,10,20.00,THA,RECEPTION,1,18,16113,0
2,1,Srithong Wipawee ,OH,0,0,0,0,,THA,RECEPTION,1,18,16113,0
3,2,Pannoy Piyanut (C),L,0,0,3,3,0.00,THA,RECEPTION,1,18,16113,0
4,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,1,18,16113,0
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,1,18,16113,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,1,18,16113,0
7,14,Chuewulim Sutadta ,OH,0,0,1,1,0.00,THA,RECEPTION,1,18,16113,0
8,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,1,18,16113,0
9,16,Kokram Pimpichaya ,O,0,0,1,1,0.00,THA,RECEPTION,1,18,16113,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,1,18,16113,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,1,18,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,1,18,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,1,18,16113,0
0,14,Chuewulim Sutadta ,OH,2,0,6,8,25.00,THA,RECEPTION,2,22,16113,0
1,18,Kongyot Ajcharaporn ,OH,1,2,5,8,-12.50,THA,RECEPTION,2,22,16113,0
2,1,Srithong Wipawee ,OH,0,0,0,0,,THA,RECEPTION,2,22,16113,0
3,2,Pannoy Piyanut (C),L,0,0,7,7,0.00,THA,RECEPTION,2,22,16113,0
4,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,2,22,16113,0
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,2,22,16113,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,2,22,16113,0
7,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,2,22,16113,0
8,16,Kokram Pimpichaya ,O,0,0,1,1,0.00,THA,RECEPTION,2,22,16113,0
9,19,Moksri Chatchu-On ,OH,0,0,0,0,,THA,RECEPTION,2,22,16113,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,2,22,16113,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,2,22,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,2,22,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,2,22,16113,0
0,19,Moksri Chatchu-On ,OH,3,1,9,13,15.38,THA,RECEPTION,3,20,16113,0
1,14,Chuewulim Sutadta ,OH,1,0,2,3,33.33,THA,RECEPTION,3,20,16113,0
2,1,Srithong Wipawee ,OH,0,0,0,0,,THA,RECEPTION,3,20,16113,0
3,2,Pannoy Piyanut (C),L,0,0,4,4,0.00,THA,RECEPTION,3,20,16113,0
4,3,Guedpard Pornpun ,S,0,0,1,1,0.00,THA,RECEPTION,3,20,16113,0
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,3,20,16113,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,3,20,16113,0
7,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,3,20,16113,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,3,20,16113,0
9,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,RECEPTION,3,20,16113,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,3,20,16113,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,3,20,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,3,20,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,3,20,16113,0
0,29,Nishimura Minami ,L,7,1,18,26,23.08,JPN,RECEPTION,0,0,16113,
1,2,Hayashi Kotona ,OH,2,0,7,9,22.22,JPN,RECEPTION,0,0,16113,
2,4,Ishikawa Mayu ,OH,2,0,5,7,28.57,JPN,RECEPTION,0,0,16113,
3,3,Nishida Sarina (C),OH,1,0,12,13,7.69,JPN,RECEPTION,0,0,16113,
4,1,Nagaoka Miyu ,O,0,0,0,0,,JPN,RECEPTION,0,0,16113,
5,6,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,0,0,16113,
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,RECEPTION,0,0,16113,
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,0,0,16113,
8,12,Fukudome Satomi ,L,0,0,0,0,,JPN,RECEPTION,0,0,16113,
9,21,Matsui Tamaki ,S,0,0,0,0,,JPN,RECEPTION,0,0,16113,
10,23,Miyabe Airi ,OH,0,0,0,0,,JPN,RECEPTION,0,0,16113,
11,24,Irisawa Mai ,MB,0,0,0,0,,JPN,RECEPTION,0,0,16113,
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,RECEPTION,0,0,16113,
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,RECEPTION,0,0,16113,
0,29,Nishimura Minami ,L,2,1,3,6,16.67,JPN,RECEPTION,1,25,16113,1
1,2,Hayashi Kotona ,OH,1,0,3,4,25.00,JPN,RECEPTION,1,25,16113,1
2,1,Nagaoka Miyu ,O,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
3,3,Nishida Sarina (C),OH,0,0,6,6,0.00,JPN,RECEPTION,1,25,16113,1
4,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
5,6,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
8,12,Fukudome Satomi ,L,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
9,21,Matsui Tamaki ,S,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
10,23,Miyabe Airi ,OH,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
11,24,Irisawa Mai ,MB,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,RECEPTION,1,25,16113,1
0,4,Ishikawa Mayu ,OH,2,0,3,5,40.00,JPN,RECEPTION,2,25,16113,1
1,29,Nishimura Minami ,L,2,0,9,11,18.18,JPN,RECEPTION,2,25,16113,1
2,1,Nagaoka Miyu ,O,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
3,2,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,RECEPTION,2,25,16113,1
4,3,Nishida Sarina (C),OH,0,0,3,3,0.00,JPN,RECEPTION,2,25,16113,1
5,6,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
8,12,Fukudome Satomi ,L,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
9,21,Matsui Tamaki ,S,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
10,23,Miyabe Airi ,OH,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
11,24,Irisawa Mai ,MB,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,RECEPTION,2,25,16113,1
0,29,Nishimura Minami ,L,3,0,6,9,33.33,JPN,RECEPTION,3,25,16113,1
1,2,Hayashi Kotona ,OH,1,0,2,3,33.33,JPN,RECEPTION,3,25,16113,1
2,3,Nishida Sarina (C),OH,1,0,3,4,25.00,JPN,RECEPTION,3,25,16113,1
3,1,Nagaoka Miyu ,O,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
4,4,Ishikawa Mayu ,OH,0,0,2,2,0.00,JPN,RECEPTION,3,25,16113,1
5,6,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
8,12,Fukudome Satomi ,L,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
9,21,Matsui Tamaki ,S,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
10,23,Miyabe Airi ,OH,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
11,24,Irisawa Mai ,MB,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,RECEPTION,3,25,16113,1
0,30,Rozanski Olivia ,OH,6,5,13,24,4.17,POL,RECEPTION,0,0,16115,
1,12,Szczyglowska Aleksandra ,OH,5,0,9,14,35.71,POL,RECEPTION,0,0,16115,
2,15,Czyrnianska Martyna ,OH,2,2,7,11,0.00,POL,RECEPTION,0,0,16115,
3,1,Stenzel Maria ,L,0,0,0,0,,POL,RECEPTION,0,0,16115,
4,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,0,0,16115,
5,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,0,0,16115,
6,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,0,0,16115,
7,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,RECEPTION,0,0,16115,
8,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,0,0,16115,
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,RECEPTION,0,0,16115,
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,0,0,16115,
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,0,0,16115,
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,0,0,16115,
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,0,0,16115,
0,30,Rozanski Olivia ,OH,2,4,8,14,-14.29,POL,RECEPTION,1,25,16115,1
1,12,Szczyglowska Aleksandra ,OH,1,0,4,5,20.00,POL,RECEPTION,1,25,16115,1
2,1,Stenzel Maria ,L,0,0,0,0,,POL,RECEPTION,1,25,16115,1
3,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,1,25,16115,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,1,25,16115,1
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,1,25,16115,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,1,25,16115,1
7,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,1,25,16115,1
8,15,Czyrnianska Martyna ,OH,0,1,1,2,-50.00,POL,RECEPTION,1,25,16115,1
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,RECEPTION,1,25,16115,1
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,1,25,16115,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,1,25,16115,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,1,25,16115,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,1,25,16115,1
0,12,Szczyglowska Aleksandra ,OH,3,0,4,7,42.86,POL,RECEPTION,2,25,16115,1
1,15,Czyrnianska Martyna ,OH,1,1,2,4,0.00,POL,RECEPTION,2,25,16115,1
2,30,Rozanski Olivia ,OH,1,0,5,6,16.67,POL,RECEPTION,2,25,16115,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,RECEPTION,2,25,16115,1
4,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,2,25,16115,1
5,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,2,25,16115,1
6,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,2,25,16115,1
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,2,25,16115,1
8,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,2,25,16115,1
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,RECEPTION,2,25,16115,1
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,2,25,16115,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,2,25,16115,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,2,25,16115,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,2,25,16115,1
0,30,Rozanski Olivia ,OH,3,1,0,4,50.00,POL,RECEPTION,3,25,16115,1
1,12,Szczyglowska Aleksandra ,OH,1,0,1,2,50.00,POL,RECEPTION,3,25,16115,1
2,15,Czyrnianska Martyna ,OH,1,0,4,5,20.00,POL,RECEPTION,3,25,16115,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,RECEPTION,3,25,16115,1
4,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,3,25,16115,1
5,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,3,25,16115,1
6,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,3,25,16115,1
7,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,RECEPTION,3,25,16115,1
8,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,25,16115,1
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,RECEPTION,3,25,16115,1
10,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,3,25,16115,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,3,25,16115,1
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,3,25,16115,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,3,25,16115,1
0,97,Kang Sohwi ,OH,6,0,19,25,24.00,KOR,RECEPTION,0,0,16115,
