,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,3,25,16120,1
10,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,3,25,16120,1
11,26,Wenerska Katarzyna ,S,0,0,0,0,,-14.29,POL,SCORING,3,25,16120,1
12,62,Nowicka Julia ,S,0,0,0,0,,,POL,SCORING,3,25,16120,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,,POL,SCORING,3,25,16120,1
0,9,Stysiak Magdalena ,O,6,5,0,1,,21.05,POL,SCORING,4,26,16120,1
1,5,Korneluk Agnieszka (C),MB,5,5,0,0,,14.29,POL,SCORING,4,26,16120,1
2,11,Lukasik Martyna ,OH,3,3,0,0,,-7.69,POL,SCORING,4,26,16120,1
3,27,Pacak Joanna ,MB,3,1,2,0,,7.69,POL,SCORING,4,26,16120,1
4,30,Rozanski Olivia ,OH,3,3,0,0,,21.43,POL,SCORING,4,26,16120,1
5,26,Wenerska Katarzyna ,S,1,1,0,0,,14.29,POL,SCORING,4,26,16120,1
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,4,26,16120,1
7,7,Galkowska Monika ,O,0,0,0,0,,,POL,SCORING,4,26,16120,1
8,10,Fedusio Monika ,OH,0,0,0,0,,0.00,POL,SCORING,4,26,16120,1
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,4,26,16120,1
10,15,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,4,26,16120,1
11,23,Pierzchała Dominika ,MB,0,0,0,0,,,POL,SCORING,4,26,16120,1
12,62,Nowicka Julia ,S,0,0,0,0,,0.00,POL,SCORING,4,26,16120,1
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,,POL,SCORING,4,26,16120,1
0,12,Orthmann Hanna ,OH,22,21,0,1,,16.92,GER,SCORING,0,0,16120,
1,9,Alsmeier Lina ,OH,15,14,0,1,,16.67,GER,SCORING,0,0,16120,
2,21,Weitzel Camilla ,MB,13,10,1,2,,18.42,GER,SCORING,0,0,16120,
3,10,Stigrot Lena ,OH,10,8,2,0,,10.53,GER,SCORING,0,0,16120,
4,14,Schölzel Marie ,MB,4,4,0,0,,-4.55,GER,SCORING,0,0,16120,
5,22,Strubbe Monique ,MB,2,0,2,0,,-15.79,GER,SCORING,0,0,16120,
6,2,Kästner Pia ,S,1,0,0,1,,-4.17,GER,SCORING,0,0,16120,
7,20,Weske Emilia ,O,1,0,0,1,,-23.08,GER,SCORING,0,0,16120,
8,1,Agbortabi Vanessa ,OH,0,0,0,0,,,GER,SCORING,0,0,16120,
9,3,Cesar Annie ,L,0,0,0,0,,,GER,SCORING,0,0,16120,
10,4,Pogany Anna (C),L,0,0,0,0,,,GER,SCORING,0,0,16120,
11,5,Glaab Corina ,S,0,0,0,0,,0.00,GER,SCORING,0,0,16120,
12,6,Stautz Antonia ,OH,0,0,0,0,,0.00,GER,SCORING,0,0,16120,
13,16,Cekulaev Anastasia ,MB,0,0,0,0,,,GER,SCORING,0,0,16120,
0,21,Weitzel Camilla ,MB,5,4,0,1,,27.27,GER,SCORING,1,12,16120,0
1,9,Alsmeier Lina ,OH,3,3,0,0,,9.09,GER,SCORING,1,12,16120,0
2,22,Strubbe Monique ,MB,2,0,2,0,,0.00,GER,SCORING,1,12,16120,0
3,12,Orthmann Hanna ,OH,1,0,0,1,,-10.00,GER,SCORING,1,12,16120,0
4,1,Agbortabi Vanessa ,OH,0,0,0,0,,,GER,SCORING,1,12,16120,0
5,2,Kästner Pia ,S,0,0,0,0,,0.00,GER,SCORING,1,12,16120,0
6,3,Cesar Annie ,L,0,0,0,0,,,GER,SCORING,1,12,16120,0
7,4,Pogany Anna (C),L,0,0,0,0,,,GER,SCORING,1,12,16120,0
8,5,Glaab Corina ,S,0,0,0,0,,0.00,GER,SCORING,1,12,16120,0
9,6,Stautz Antonia ,OH,0,0,0,0,,,GER,SCORING,1,12,16120,0
10,10,Stigrot Lena ,OH,0,0,0,0,,-50.00,GER,SCORING,1,12,16120,0
11,14,Schölzel Marie ,MB,0,0,0,0,,,GER,SCORING,1,12,16120,0
12,16,Cekulaev Anastasia ,MB,0,0,0,0,,,GER,SCORING,1,12,16120,0
13,20,Weske Emilia ,O,0,0,0,0,,0.00,GER,SCORING,1,12,16120,0
0,12,Orthmann Hanna ,OH,12,12,0,0,,38.46,GER,SCORING,2,25,16120,1
1,9,Alsmeier Lina ,OH,5,4,0,1,,36.36,GER,SCORING,2,25,16120,1
2,10,Stigrot Lena ,OH,1,1,0,0,,-7.14,GER,SCORING,2,25,16120,1
3,14,Schölzel Marie ,MB,1,1,0,0,,-14.29,GER,SCORING,2,25,16120,1
4,20,Weske Emilia ,O,1,0,0,1,,-16.67,GER,SCORING,2,25,16120,1
5,21,Weitzel Camilla ,MB,1,0,1,0,,20.00,GER,SCORING,2,25,16120,1
6,1,Agbortabi Vanessa ,OH,0,0,0,0,,,GER,SCORING,2,25,16120,1
7,2,Kästner Pia ,S,0,0,0,0,,-33.33,GER,SCORING,2,25,16120,1
8,3,Cesar Annie ,L,0,0,0,0,,,GER,SCORING,2,25,16120,1
9,4,Pogany Anna (C),L,0,0,0,0,,,GER,SCORING,2,25,16120,1
10,5,Glaab Corina ,S,0,0,0,0,,,GER,SCORING,2,25,16120,1
11,6,Stautz Antonia ,OH,0,0,0,0,,,GER,SCORING,2,25,16120,1
12,16,Cekulaev Anastasia ,MB,0,0,0,0,,,GER,SCORING,2,25,16120,1
13,22,Strubbe Monique ,MB,0,0,0,0,,-33.33,GER,SCORING,2,25,16120,1
0,12,Orthmann Hanna ,OH,5,5,0,0,,7.14,GER,SCORING,3,21,16120,0
1,21,Weitzel Camilla ,MB,4,4,0,0,,7.69,GER,SCORING,3,21,16120,0
2,9,Alsmeier Lina ,OH,2,2,0,0,,0.00,GER,SCORING,3,21,16120,0
3,10,Stigrot Lena ,OH,2,1,1,0,,40.00,GER,SCORING,3,21,16120,0
4,14,Schölzel Marie ,MB,1,1,0,0,,33.33,GER,SCORING,3,21,16120,0
5,1,Agbortabi Vanessa ,OH,0,0,0,0,,,GER,SCORING,3,21,16120,0
6,2,Kästner Pia ,S,0,0,0,0,,0.00,GER,SCORING,3,21,16120,0
7,3,Cesar Annie ,L,0,0,0,0,,,GER,SCORING,3,21,16120,0
8,4,Pogany Anna (C),L,0,0,0,0,,,GER,SCORING,3,21,16120,0
9,5,Glaab Corina ,S,0,0,0,0,,,GER,SCORING,3,21,16120,0
10,6,Stautz Antonia ,OH,0,0,0,0,,0.00,GER,SCORING,3,21,16120,0
11,16,Cekulaev Anastasia ,MB,0,0,0,0,,,GER,SCORING,3,21,16120,0
12,20,Weske Emilia ,O,0,0,0,0,,-25.00,GER,SCORING,3,21,16120,0
13,22,Strubbe Monique ,MB,0,0,0,0,,-33.33,GER,SCORING,3,21,16120,0
0,10,Stigrot Lena ,OH,7,6,1,0,,46.15,GER,SCORING,4,24,16120,0
1,9,Alsmeier Lina ,OH,5,5,0,0,,20.00,GER,SCORING,4,24,16120,0
2,12,Orthmann Hanna ,OH,4,4,0,0,,6.67,GER,SCORING,4,24,16120,0
3,21,Weitzel Camilla ,MB,3,2,0,1,,22.22,GER,SCORING,4,24,16120,0
4,14,Schölzel Marie ,MB,2,2,0,0,,-8.33,GER,SCORING,4,24,16120,0
5,2,Kästner Pia ,S,1,0,0,1,,0.00,GER,SCORING,4,24,16120,0
6,1,Agbortabi Vanessa ,OH,0,0,0,0,,,GER,SCORING,4,24,16120,0
7,3,Cesar Annie ,L,0,0,0,0,,,GER,SCORING,4,24,16120,0
8,4,Pogany Anna (C),L,0,0,0,0,,,GER,SCORING,4,24,16120,0
9,5,Glaab Corina ,S,0,0,0,0,,,GER,SCORING,4,24,16120,0
10,6,Stautz Antonia ,OH,0,0,0,0,,0.00,GER,SCORING,4,24,16120,0
11,16,Cekulaev Anastasia ,MB,0,0,0,0,,,GER,SCORING,4,24,16120,0
12,20,Weske Emilia ,O,0,0,0,0,,-100.00,GER,SCORING,4,24,16120,0
13,22,Strubbe Monique ,MB,0,0,0,0,,0.00,GER,SCORING,4,24,16120,0
0,11,Drews Andrea ,O,13,11,0,2,,-3.33,USA,SCORING,0,0,16121,
1,23,Robinson Kelsey ,OH,11,10,1,0,,7.14,USA,SCORING,0,0,16121,
2,27,Skinner Avery ,OH,11,9,2,0,,32.00,USA,SCORING,0,0,16121,
3,24,Ogbogu Chiaka ,MB,9,8,1,0,,17.24,USA,SCORING,0,0,16121,
4,29,Lanier Khalia ,OH,9,6,3,0,,4.76,USA,SCORING,0,0,16121,
5,15,Washington Haleigh ,MB,7,6,1,0,,8.82,USA,SCORING,0,0,16121,
6,16,Rettke Dana ,MB,5,3,2,0,,16.67,USA,SCORING,0,0,16121,
7,1,Hancock Micha (C),S,4,4,0,0,,-6.06,USA,SCORING,0,0,16121,
8,5,Frantti Alexandra ,OH,3,3,0,0,,7.69,USA,SCORING,0,0,16121,
9,12,Thompson Jordan ,O,2,2,0,0,,-7.69,USA,SCORING,0,0,16121,
10,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,0,0,16121,
11,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,0,0,16121,
12,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,0,0,16121,
13,26,O'Neal Asjia ,MB,0,0,0,0,,,USA,SCORING,0,0,16121,
0,23,Robinson Kelsey ,OH,4,4,0,0,,0.00,USA,SCORING,1,25,16121,1
1,11,Drews Andrea ,O,3,2,0,1,,-15.00,USA,SCORING,1,25,16121,1
2,24,Ogbogu Chiaka ,MB,3,2,1,0,,21.43,USA,SCORING,1,25,16121,1
3,29,Lanier Khalia ,OH,3,2,1,0,,7.69,USA,SCORING,1,25,16121,1
4,1,Hancock Micha (C),S,2,2,0,0,,11.11,USA,SCORING,1,25,16121,1
5,15,Washington Haleigh ,MB,2,2,0,0,,10.00,USA,SCORING,1,25,16121,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,1,25,16121,1
7,5,Frantti Alexandra ,OH,0,0,0,0,,,USA,SCORING,1,25,16121,1
8,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,1,25,16121,1
9,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,1,25,16121,1
10,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,1,25,16121,1
11,16,Rettke Dana ,MB,0,0,0,0,,,USA,SCORING,1,25,16121,1
12,26,O'Neal Asjia ,MB,0,0,0,0,,,USA,SCORING,1,25,16121,1
13,27,Skinner Avery ,OH,0,0,0,0,,,USA,SCORING,1,25,16121,1
0,29,Lanier Khalia ,OH,5,3,2,0,,26.67,USA,SCORING,2,25,16121,1
1,15,Washington Haleigh ,MB,4,4,0,0,,37.50,USA,SCORING,2,25,16121,1
2,11,Drews Andrea ,O,3,3,0,0,,-10.53,USA,SCORING,2,25,16121,1
3,23,Robinson Kelsey ,OH,3,2,1,0,,27.27,USA,SCORING,2,25,16121,1
4,24,Ogbogu Chiaka ,MB,3,3,0,0,,0.00,USA,SCORING,2,25,16121,1
5,1,Hancock Micha (C),S,0,0,0,0,,-20.00,USA,SCORING,2,25,16121,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,2,25,16121,1
7,5,Frantti Alexandra ,OH,0,0,0,0,,,USA,SCORING,2,25,16121,1
8,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,2,25,16121,1
9,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,2,25,16121,1
10,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,2,25,16121,1
11,16,Rettke Dana ,MB,0,0,0,0,,0.00,USA,SCORING,2,25,16121,1
12,26,O'Neal Asjia ,MB,0,0,0,0,,,USA,SCORING,2,25,16121,1
13,27,Skinner Avery ,OH,0,0,0,0,,,USA,SCORING,2,25,16121,1
0,23,Robinson Kelsey ,OH,3,3,0,0,,6.67,USA,SCORING,3,18,16121,0
1,24,Ogbogu Chiaka ,MB,3,3,0,0,,40.00,USA,SCORING,3,18,16121,0
2,11,Drews Andrea ,O,2,2,0,0,,0.00,USA,SCORING,3,18,16121,0
3,12,Thompson Jordan ,O,2,2,0,0,,-7.69,USA,SCORING,3,18,16121,0
4,27,Skinner Avery ,OH,2,2,0,0,,40.00,USA,SCORING,3,18,16121,0
5,15,Washington Haleigh ,MB,1,0,1,0,,0.00,USA,SCORING,3,18,16121,0
6,16,Rettke Dana ,MB,1,0,1,0,,0.00,USA,SCORING,3,18,16121,0
7,29,Lanier Khalia ,OH,1,1,0,0,,-21.43,USA,SCORING,3,18,16121,0
8,1,Hancock Micha (C),S,0,0,0,0,,-14.29,USA,SCORING,3,18,16121,0
9,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,3,18,16121,0
10,5,Frantti Alexandra ,OH,0,0,0,0,,,USA,SCORING,3,18,16121,0
11,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,3,18,16121,0
12,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,3,18,16121,0
13,26,O'Neal Asjia ,MB,0,0,0,0,,,USA,SCORING,3,18,16121,0
0,27,Skinner Avery ,OH,9,7,2,0,,30.00,USA,SCORING,4,25,16121,1
1,11,Drews Andrea ,O,5,4,0,1,,18.75,USA,SCORING,4,25,16121,1
2,16,Rettke Dana ,MB,4,3,1,0,,26.67,USA,SCORING,4,25,16121,1
3,5,Frantti Alexandra ,OH,3,3,0,0,,7.69,USA,SCORING,4,25,16121,1
4,1,Hancock Micha (C),S,2,2,0,0,,0.00,USA,SCORING,4,25,16121,1
5,23,Robinson Kelsey ,OH,1,1,0,0,,0.00,USA,SCORING,4,25,16121,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,4,25,16121,1
7,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,4,25,16121,1
8,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,4,25,16121,1
9,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,4,25,16121,1
10,15,Washington Haleigh ,MB,0,0,0,0,,-16.67,USA,SCORING,4,25,16121,1
11,24,Ogbogu Chiaka ,MB,0,0,0,0,,,USA,SCORING,4,25,16121,1
12,26,O'Neal Asjia ,MB,0,0,0,0,,,USA,SCORING,4,25,16121,1
13,29,Lanier Khalia ,OH,0,0,0,0,,,USA,SCORING,4,25,16121,1
0,37,Wada Yukiko ,OH,14,13,1,0,,8.70,JPN,SCORING,0,0,16121,
1,10,Inoue Arisa ,OH,12,12,0,0,,16.67,JPN,SCORING,0,0,16121,
2,3,Nishida Sarina (C),OH,10,8,1,1,,4.76,JPN,SCORING,0,0,16121,
3,23,Miyabe Airi ,OH,10,5,5,0,,4.35,JPN,SCORING,0,0,16121,
4,4,Ishikawa Mayu ,OH,5,4,0,1,,0.00,JPN,SCORING,0,0,16121,
5,2,Hayashi Kotona ,OH,4,4,0,0,,-3.85,JPN,SCORING,0,0,16121,
6,11,Yamada Nichika ,MB,4,2,2,0,,-15.15,JPN,SCORING,0,0,16121,
7,6,Seki Nanami ,S,2,2,0,0,,5.56,JPN,SCORING,0,0,16121,
8,1,Nagaoka Miyu ,O,0,0,0,0,,,JPN,SCORING,0,0,16121,
9,7,Shibata Mika ,S,0,0,0,0,,0.00,JPN,SCORING,0,0,16121,
10,12,Fukudome Satomi ,L,0,0,0,0,,,JPN,SCORING,0,0,16121,
11,16,Meguro Yuka ,L,0,0,0,0,,0.00,JPN,SCORING,0,0,16121,
12,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,0,0,16121,
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,0,0,16121,
0,37,Wada Yukiko ,OH,5,4,1,0,,5.00,JPN,SCORING,1,23,16121,0
1,23,Miyabe Airi ,OH,3,2,1,0,,-5.88,JPN,SCORING,1,23,16121,0
2,3,Nishida Sarina (C),OH,2,2,0,0,,0.00,JPN,SCORING,1,23,16121,0
3,4,Ishikawa Mayu ,OH,2,1,0,1,,-9.09,JPN,SCORING,1,23,16121,0
4,10,Inoue Arisa ,OH,2,2,0,0,,50.00,JPN,SCORING,1,23,16121,0
5,11,Yamada Nichika ,MB,2,0,2,0,,0.00,JPN,SCORING,1,23,16121,0
6,2,Hayashi Kotona ,OH,1,1,0,0,,0.00,JPN,SCORING,1,23,16121,0
7,1,Nagaoka Miyu ,O,0,0,0,0,,,JPN,SCORING,1,23,16121,0
8,6,Seki Nanami ,S,0,0,0,0,,0.00,JPN,SCORING,1,23,16121,0
9,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,1,23,16121,0
10,12,Fukudome Satomi ,L,0,0,0,0,,,JPN,SCORING,1,23,16121,0
11,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,1,23,16121,0
12,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,1,23,16121,0
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,1,23,16121,0
0,3,Nishida Sarina (C),OH,4,4,0,0,,15.79,JPN,SCORING,2,21,16121,0
1,10,Inoue Arisa ,OH,4,4,0,0,,15.38,JPN,SCORING,2,21,16121,0
2,37,Wada Yukiko ,OH,4,4,0,0,,0.00,JPN,SCORING,2,21,16121,0
3,23,Miyabe Airi ,OH,3,1,2,0,,9.09,JPN,SCORING,2,21,16121,0
4,11,Yamada Nichika ,MB,2,2,0,0,,16.67,JPN,SCORING,2,21,16121,0
5,1,Nagaoka Miyu ,O,0,0,0,0,,,JPN,SCORING,2,21,16121,0
6,2,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,2,21,16121,0
7,4,Ishikawa Mayu ,OH,0,0,0,0,,-100.00,JPN,SCORING,2,21,16121,0
8,6,Seki Nanami ,S,0,0,0,0,,-33.33,JPN,SCORING,2,21,16121,0
9,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,2,21,16121,0
10,12,Fukudome Satomi ,L,0,0,0,0,,,JPN,SCORING,2,21,16121,0
11,16,Meguro Yuka ,L,0,0,0,0,,0.00,JPN,SCORING,2,21,16121,0
12,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,2,21,16121,0
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,2,21,16121,0
0,3,Nishida Sarina (C),OH,4,2,1,1,,0.00,JPN,SCORING,3,25,16121,1
1,10,Inoue Arisa ,OH,3,3,0,0,,15.79,JPN,SCORING,3,25,16121,1
2,2,Hayashi Kotona ,OH,2,2,0,0,,-5.26,JPN,SCORING,3,25,16121,1
3,6,Seki Nanami ,S,2,2,0,0,,28.57,JPN,SCORING,3,25,16121,1
4,23,Miyabe Airi ,OH,2,1,1,0,,0.00,JPN,SCORING,3,25,16121,1
5,1,Nagaoka Miyu ,O,0,0,0,0,,,JPN,SCORING,3,25,16121,1
6,4,Ishikawa Mayu ,OH,0,0,0,0,,,JPN,SCORING,3,25,16121,1
7,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,3,25,16121,1
8,11,Yamada Nichika ,MB,0,0,0,0,,-28.57,JPN,SCORING,3,25,16121,1
9,12,Fukudome Satomi ,L,0,0,0,0,,,JPN,SCORING,3,25,16121,1
10,16,Meguro Yuka ,L,0,0,0,0,,0.00,JPN,SCORING,3,25,16121,1
11,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,3,25,16121,1
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,3,25,16121,1
13,37,Wada Yukiko ,OH,0,0,0,0,,,JPN,SCORING,3,25,16121,1
0,37,Wada Yukiko ,OH,5,5,0,0,,27.27,JPN,SCORING,4,18,16121,0
1,4,Ishikawa Mayu ,OH,3,3,0,0,,14.29,JPN,SCORING,4,18,16121,0
2,10,Inoue Arisa ,OH,3,3,0,0,,8.33,JPN,SCORING,4,18,16121,0
3,23,Miyabe Airi ,OH,2,1,1,0,,25.00,JPN,SCORING,4,18,16121,0
4,2,Hayashi Kotona ,OH,1,1,0,0,,0.00,JPN,SCORING,4,18,16121,0
5,1,Nagaoka Miyu ,O,0,0,0,0,,,JPN,SCORING,4,18,16121,0
6,3,Nishida Sarina (C),OH,0,0,0,0,,0.00,JPN,SCORING,4,18,16121,0
7,6,Seki Nanami ,S,0,0,0,0,,0.00,JPN,SCORING,4,18,16121,0
8,7,Shibata Mika ,S,0,0,0,0,,0.00,JPN,SCORING,4,18,16121,0
9,11,Yamada Nichika ,MB,0,0,0,0,,-36.36,JPN,SCORING,4,18,16121,0
10,12,Fukudome Satomi ,L,0,0,0,0,,,JPN,SCORING,4,18,16121,0
11,16,Meguro Yuka ,L,0,0,0,0,,0.00,JPN,SCORING,4,18,16121,0
12,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,4,18,16121,0
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,4,18,16121,0
0,6,Daher de Menezes Thaisa ,MB,18,17,0,1,,23.26,BRA,SCORING,0,0,16122,
1,10,Braga Guimaraes Gabriela (C),OH,16,14,1,1,,1.89,BRA,SCORING,0,0,16122,
2,19,Lemes Santos Tainara ,O,13,10,1,2,,5.13,BRA,SCORING,0,0,16122,
3,15,Da Silva Ana Carolina ,MB,7,5,2,0,,4.35,BRA,SCORING,0,0,16122,
4,16,Nascimento Kisy ,O,6,5,0,1,,0.00,BRA,SCORING,0,0,16122,
5,2,Duarte Alecrim Diana ,MB,4,1,2,1,,11.11,BRA,SCORING,0,0,16122,
6,8,Silva Carneiro Macris Fernanda ,S,4,2,0,2,,11.76,BRA,SCORING,0,0,16122,
7,17,Bergmann Julia Isabelle ,OH,4,4,0,0,,-12.90,BRA,SCORING,0,0,16122,
8,11,Basso Maiara ,OH,2,2,0,0,,0.00,BRA,SCORING,0,0,16122,
9,3,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,16122,
10,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,0,0,16122,
11,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,0,0,16122,
12,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,0,0,16122,
13,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,0,0,16122,
0,6,Daher de Menezes Thaisa ,MB,5,4,0,1,,27.27,BRA,SCORING,1,21,16122,0
1,10,Braga Guimaraes Gabriela (C),OH,5,4,0,1,,12.50,BRA,SCORING,1,21,16122,0
2,16,Nascimento Kisy ,O,4,3,0,1,,0.00,BRA,SCORING,1,21,16122,0
3,11,Basso Maiara ,OH,2,2,0,0,,0.00,BRA,SCORING,1,21,16122,0
4,15,Da Silva Ana Carolina ,MB,2,1,1,0,,25.00,BRA,SCORING,1,21,16122,0
5,2,Duarte Alecrim Diana ,MB,0,0,0,0,,,BRA,SCORING,1,21,16122,0
6,3,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,21,16122,0
7,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,1,21,16122,0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,1,21,16122,0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.00,BRA,SCORING,1,21,16122,0
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,1,21,16122,0
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,1,21,16122,0
12,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,1,21,16122,0
13,19,Lemes Santos Tainara ,O,0,0,0,0,,-100.00,BRA,SCORING,1,21,16122,0
0,6,Daher de Menezes Thaisa ,MB,5,5,0,0,,55.56,BRA,SCORING,2,20,16122,0
1,15,Da Silva Ana Carolina ,MB,5,4,1,0,,-6.67,BRA,SCORING,2,20,16122,0
2,19,Lemes Santos Tainara ,O,3,3,0,0,,75.00,BRA,SCORING,2,20,16122,0
3,16,Nascimento Kisy ,O,2,2,0,0,,0.00,BRA,SCORING,2,20,16122,0
4,2,Duarte Alecrim Diana ,MB,0,0,0,0,,,BRA,SCORING,2,20,16122,0
5,3,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,20,16122,0
6,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,2,20,16122,0
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,2,20,16122,0
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-100.00,BRA,SCORING,2,20,16122,0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,2,20,16122,0
10,10,Braga Guimaraes Gabriela (C),OH,0,0,0,0,,-62.50,BRA,SCORING,2,20,16122,0
11,11,Basso Maiara ,OH,0,0,0,0,,0.00,BRA,SCORING,2,20,16122,0
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,2,20,16122,0
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,0.00,BRA,SCORING,2,20,16122,0
0,10,Braga Guimaraes Gabriela (C),OH,6,5,1,0,,21.43,BRA,SCORING,3,25,16122,1
1,19,Lemes Santos Tainara ,O,6,4,0,2,,14.29,BRA,SCORING,3,25,16122,1
2,6,Daher de Menezes Thaisa ,MB,3,3,0,0,,-23.08,BRA,SCORING,3,25,16122,1
3,8,Silva Carneiro Macris Fernanda ,S,2,0,0,2,,16.67,BRA,SCORING,3,25,16122,1
4,17,Bergmann Julia Isabelle ,OH,2,2,0,0,,0.00,BRA,SCORING,3,25,16122,1
5,2,Duarte Alecrim Diana ,MB,0,0,0,0,,0.00,BRA,SCORING,3,25,16122,1
6,3,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,16122,1
7,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,3,25,16122,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,3,25,16122,1
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,3,25,16122,1
10,11,Basso Maiara ,OH,0,0,0,0,,,BRA,SCORING,3,25,16122,1
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,3,25,16122,1
12,15,Da Silva Ana Carolina ,MB,0,0,0,0,,,BRA,SCORING,3,25,16122,1
13,16,Nascimento Kisy ,O,0,0,0,0,,,BRA,SCORING,3,25,16122,1
0,6,Daher de Menezes Thaisa ,MB,5,5,0,0,,50.00,BRA,SCORING,4,23,16122,0
1,10,Braga Guimaraes Gabriela (C),OH,5,5,0,0,,6.67,BRA,SCORING,4,23,16122,0
2,2,Duarte Alecrim Diana ,MB,4,1,2,1,,18.18,BRA,SCORING,4,23,16122,0
3,19,Lemes Santos Tainara ,O,4,3,1,0,,-10.00,BRA,SCORING,4,23,16122,0
4,8,Silva Carneiro Macris Fernanda ,S,2,2,0,0,,40.00,BRA,SCORING,4,23,16122,0
5,17,Bergmann Julia Isabelle ,OH,2,2,0,0,,-26.67,BRA,SCORING,4,23,16122,0
6,3,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,4,23,16122,0
7,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,4,23,16122,0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,4,23,16122,0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,4,23,16122,0
