Unnamed: 0,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,11,Rodriguez Marifranchi ,MB,0,0,0,0,,,DOM,SCORING,4,25,11875,1.0
10,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,0.0,DOM,SCORING,4,25,11875,1.0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,,DOM,SCORING,4,25,11875,1.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,,DOM,SCORING,4,25,11875,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,4,25,11875,1.0
0,7,Montibeller Rosamaria ,OH,17,15,1,1,,23.08,BRA,SCORING,0,0,11877,
1,11,Caixeta Tandara ,OH,17,15,2,0,,18.97,BRA,SCORING,0,0,11877,
2,15,Da Silva Ana Carolina ,MB,14,8,5,1,,4.17,BRA,SCORING,0,0,11877,
3,20,Correa Ana Beatriz ,MB,11,6,4,1,,0.0,BRA,SCORING,0,0,11877,
4,10,Braga Guimaraes Gabriela ,OH,8,7,0,1,,5.56,BRA,SCORING,0,0,11877,
5,24,Geraldo Teixeira Lorenne ,O,1,1,0,0,,20.0,BRA,SCORING,0,0,11877,
6,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,0,0,11877,
7,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,0,0,11877,
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,11877,
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-33.33,BRA,SCORING,0,0,11877,
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,-12.5,BRA,SCORING,0,0,11877,
11,16,Rodrigues Fernanda (C),OH,0,0,0,0,,,BRA,SCORING,0,0,11877,
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,0.0,BRA,SCORING,0,0,11877,
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,0,0,11877,
0,11,Caixeta Tandara ,OH,5,4,1,0,,41.67,BRA,SCORING,1,19,11877,0.0
1,15,Da Silva Ana Carolina ,MB,3,2,1,0,,-16.67,BRA,SCORING,1,19,11877,0.0
2,7,Montibeller Rosamaria ,OH,2,2,0,0,,33.33,BRA,SCORING,1,19,11877,0.0
3,10,Braga Guimaraes Gabriela ,OH,2,2,0,0,,-11.11,BRA,SCORING,1,19,11877,0.0
4,20,Correa Ana Beatriz ,MB,2,1,1,0,,10.0,BRA,SCORING,1,19,11877,0.0
5,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
6,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-33.33,BRA,SCORING,1,19,11877,0.0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,-50.0,BRA,SCORING,1,19,11877,0.0
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,0.0,BRA,SCORING,1,19,11877,0.0
12,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,,BRA,SCORING,1,19,11877,0.0
0,11,Caixeta Tandara ,OH,6,6,0,0,,38.46,BRA,SCORING,2,25,11877,1.0
1,15,Da Silva Ana Carolina ,MB,6,3,2,1,,45.45,BRA,SCORING,2,25,11877,1.0
2,7,Montibeller Rosamaria ,OH,5,5,0,0,,14.29,BRA,SCORING,2,25,11877,1.0
3,10,Braga Guimaraes Gabriela ,OH,3,3,0,0,,20.0,BRA,SCORING,2,25,11877,1.0
4,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
5,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
7,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
8,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.0,BRA,SCORING,2,25,11877,1.0
9,16,Rodrigues Fernanda (C),OH,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
10,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
11,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,-50.0,BRA,SCORING,2,25,11877,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,,BRA,SCORING,2,25,11877,1.0
0,20,Correa Ana Beatriz ,MB,6,3,2,1,,21.43,BRA,SCORING,3,25,11877,1.0
1,15,Da Silva Ana Carolina ,MB,4,2,2,0,,7.69,BRA,SCORING,3,25,11877,1.0
2,7,Montibeller Rosamaria ,OH,3,2,0,1,,20.0,BRA,SCORING,3,25,11877,1.0
3,10,Braga Guimaraes Gabriela ,OH,2,2,0,0,,8.33,BRA,SCORING,3,25,11877,1.0
4,11,Caixeta Tandara ,OH,2,2,0,0,,-6.25,BRA,SCORING,3,25,11877,1.0
5,24,Geraldo Teixeira Lorenne ,O,1,1,0,0,,20.0,BRA,SCORING,3,25,11877,1.0
6,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
7,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,-25.0,BRA,SCORING,3,25,11877,1.0
11,16,Rodrigues Fernanda (C),OH,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,3,25,11877,1.0
0,7,Montibeller Rosamaria ,OH,7,6,1,0,,29.41,BRA,SCORING,4,25,11877,1.0
1,11,Caixeta Tandara ,OH,4,3,1,0,,11.76,BRA,SCORING,4,25,11877,1.0
2,20,Correa Ana Beatriz ,MB,3,2,1,0,,-9.09,BRA,SCORING,4,25,11877,1.0
3,10,Braga Guimaraes Gabriela ,OH,1,0,0,1,,0.0,BRA,SCORING,4,25,11877,1.0
4,15,Da Silva Ana Carolina ,MB,1,1,0,0,,-16.67,BRA,SCORING,4,25,11877,1.0
5,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
6,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.0,BRA,SCORING,4,25,11877,1.0
10,16,Rodrigues Fernanda (C),OH,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
12,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,,BRA,SCORING,4,25,11877,1.0
0,28,Melli Giulia ,OH,19,18,1,0,,13.21,ITA,SCORING,0,0,11877,
1,19,Mingardi Camilla ,OH,13,11,2,0,,0.0,ITA,SCORING,0,0,11877,
2,21,Lubian Marina ,MB,10,7,0,3,,2.33,ITA,SCORING,0,0,11877,
3,4,Bonifacio Sara ,MB,8,6,2,0,,0.0,ITA,SCORING,0,0,11877,
4,29,D'Odorico Sofia ,OH,7,7,0,0,,-2.33,ITA,SCORING,0,0,11877,
5,2,Bosio Francesca (C),S,3,1,0,2,,-13.04,ITA,SCORING,0,0,11877,
6,12,Guerra Anastasia ,OH,0,0,0,0,,0.0,ITA,SCORING,0,0,11877,
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,0,0,11877,
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,0,0,11877,
9,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,0,0,11877,
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,0,0,11877,
11,27,Furlan Eleonora ,MB,0,0,0,0,,0.0,ITA,SCORING,0,0,11877,
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,11877,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,0.0,ITA,SCORING,0,0,11877,
0,21,Lubian Marina ,MB,5,3,0,2,,38.46,ITA,SCORING,1,25,11877,1.0
1,4,Bonifacio Sara ,MB,4,2,2,0,,9.09,ITA,SCORING,1,25,11877,1.0
2,28,Melli Giulia ,OH,4,4,0,0,,7.14,ITA,SCORING,1,25,11877,1.0
3,2,Bosio Francesca (C),S,3,1,0,2,,42.86,ITA,SCORING,1,25,11877,1.0
4,19,Mingardi Camilla ,OH,3,3,0,0,,0.0,ITA,SCORING,1,25,11877,1.0
5,29,D'Odorico Sofia ,OH,2,2,0,0,,10.0,ITA,SCORING,1,25,11877,1.0
6,12,Guerra Anastasia ,OH,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
9,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,1,25,11877,1.0
0,19,Mingardi Camilla ,OH,4,3,1,0,,21.43,ITA,SCORING,2,15,11877,0.0
1,21,Lubian Marina ,MB,2,2,0,0,,-41.67,ITA,SCORING,2,15,11877,0.0
2,28,Melli Giulia ,OH,2,2,0,0,,11.11,ITA,SCORING,2,15,11877,0.0
3,4,Bonifacio Sara ,MB,1,1,0,0,,-25.0,ITA,SCORING,2,15,11877,0.0
4,29,D'Odorico Sofia ,OH,1,1,0,0,,-16.67,ITA,SCORING,2,15,11877,0.0
5,2,Bosio Francesca (C),S,0,0,0,0,,0.0,ITA,SCORING,2,15,11877,0.0
6,12,Guerra Anastasia ,OH,0,0,0,0,,0.0,ITA,SCORING,2,15,11877,0.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
9,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
11,27,Furlan Eleonora ,MB,0,0,0,0,,0.0,ITA,SCORING,2,15,11877,0.0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,2,15,11877,0.0
0,28,Melli Giulia ,OH,6,6,0,0,,6.67,ITA,SCORING,3,19,11877,0.0
1,19,Mingardi Camilla ,OH,5,4,1,0,,0.0,ITA,SCORING,3,19,11877,0.0
2,29,D'Odorico Sofia ,OH,3,3,0,0,,6.67,ITA,SCORING,3,19,11877,0.0
3,21,Lubian Marina ,MB,1,0,0,1,,0.0,ITA,SCORING,3,19,11877,0.0
4,2,Bosio Francesca (C),S,0,0,0,0,,-33.33,ITA,SCORING,3,19,11877,0.0
5,4,Bonifacio Sara ,MB,0,0,0,0,,-11.11,ITA,SCORING,3,19,11877,0.0
6,12,Guerra Anastasia ,OH,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
9,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,19,11877,0.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,0.0,ITA,SCORING,3,19,11877,0.0
0,28,Melli Giulia ,OH,7,6,1,0,,26.67,ITA,SCORING,4,19,11877,0.0
1,4,Bonifacio Sara ,MB,3,3,0,0,,12.5,ITA,SCORING,4,19,11877,0.0
2,21,Lubian Marina ,MB,2,2,0,0,,11.11,ITA,SCORING,4,19,11877,0.0
3,19,Mingardi Camilla ,OH,1,1,0,0,,-27.27,ITA,SCORING,4,19,11877,0.0
4,29,D'Odorico Sofia ,OH,1,1,0,0,,-16.67,ITA,SCORING,4,19,11877,0.0
5,2,Bosio Francesca (C),S,0,0,0,0,,-57.14,ITA,SCORING,4,19,11877,0.0
6,12,Guerra Anastasia ,OH,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
9,24,Mazzaro Alessia ,MB,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,4,19,11877,0.0
0,1,Kurogo Ai ,OH,19,18,0,1,,32.65,JPN,SCORING,0,0,11879,
1,2,Nishida Sarina ,OH,10,10,0,0,,4.55,JPN,SCORING,0,0,11879,
2,5,Araki Erika (C),MB,10,6,3,1,,10.0,JPN,SCORING,0,0,11879,
3,8,Ishikawa Mayu ,OH,5,5,0,0,,-3.85,JPN,SCORING,0,0,11879,
4,19,Yamada Nichika ,MB,4,3,1,0,,-12.5,JPN,SCORING,0,0,11879,
5,7,Ishii Yuki ,OH,0,0,0,0,,-20.0,JPN,SCORING,0,0,11879,
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,0,0,11879,
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,0,0,11879,
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,0,0,11879,
9,13,Okumura Mai ,MB,0,0,0,0,,,JPN,SCORING,0,0,11879,
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,0,0,11879,
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,0,0,11879,
12,21,Hayashi Kotona ,OH,0,0,0,0,,0.0,JPN,SCORING,0,0,11879,
13,24,Momii Aki ,S,0,0,0,0,,-6.25,JPN,SCORING,0,0,11879,
0,5,Araki Erika (C),MB,6,4,1,1,,38.46,JPN,SCORING,1,22,11879,0.0
1,1,Kurogo Ai ,OH,5,5,0,0,,28.57,JPN,SCORING,1,22,11879,0.0
2,2,Nishida Sarina ,OH,3,3,0,0,,-5.88,JPN,SCORING,1,22,11879,0.0
3,8,Ishikawa Mayu ,OH,2,2,0,0,,11.11,JPN,SCORING,1,22,11879,0.0
4,19,Yamada Nichika ,MB,1,1,0,0,,-27.27,JPN,SCORING,1,22,11879,0.0
5,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
9,13,Okumura Mai ,MB,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,1,22,11879,0.0
13,24,Momii Aki ,S,0,0,0,0,,0.0,JPN,SCORING,1,22,11879,0.0
0,1,Kurogo Ai ,OH,10,9,0,1,,71.43,JPN,SCORING,2,20,11879,0.0
1,2,Nishida Sarina ,OH,4,4,0,0,,33.33,JPN,SCORING,2,20,11879,0.0
2,19,Yamada Nichika ,MB,2,2,0,0,,0.0,JPN,SCORING,2,20,11879,0.0
3,5,Araki Erika (C),MB,1,1,0,0,,-7.14,JPN,SCORING,2,20,11879,0.0
4,7,Ishii Yuki ,OH,0,0,0,0,,-20.0,JPN,SCORING,2,20,11879,0.0
5,8,Ishikawa Mayu ,OH,0,0,0,0,,-42.86,JPN,SCORING,2,20,11879,0.0
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
9,13,Okumura Mai ,MB,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,2,20,11879,0.0
13,24,Momii Aki ,S,0,0,0,0,,-25.0,JPN,SCORING,2,20,11879,0.0
0,1,Kurogo Ai ,OH,4,4,0,0,,9.52,JPN,SCORING,3,23,11879,0.0
1,2,Nishida Sarina ,OH,3,3,0,0,,0.0,JPN,SCORING,3,23,11879,0.0
2,5,Araki Erika (C),MB,3,1,2,0,,0.0,JPN,SCORING,3,23,11879,0.0
3,8,Ishikawa Mayu ,OH,3,3,0,0,,10.0,JPN,SCORING,3,23,11879,0.0
4,19,Yamada Nichika ,MB,1,0,1,0,,-8.33,JPN,SCORING,3,23,11879,0.0
5,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
9,13,Okumura Mai ,MB,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,3,23,11879,0.0
12,21,Hayashi Kotona ,OH,0,0,0,0,,0.0,JPN,SCORING,3,23,11879,0.0
13,24,Momii Aki ,S,0,0,0,0,,0.0,JPN,SCORING,3,23,11879,0.0
0,19,Daalderop Nika ,OH,22,19,1,2,,28.3,NED,SCORING,0,0,11879,
1,23,Timmerman Eline ,MB,12,7,3,2,,28.12,NED,SCORING,0,0,11879,
2,26,Dambrink Elles ,O,10,8,2,0,,24.24,NED,SCORING,0,0,11879,
3,7,Lohuis Juliet ,MB,8,5,3,0,,5.56,NED,SCORING,0,0,11879,
4,18,Jasper Marrit ,OH,5,5,0,0,,0.0,NED,SCORING,0,0,11879,
5,11,Buijs Anne (C),OH,3,3,0,0,,-15.0,NED,SCORING,0,0,11879,
6,12,Bongaerts Britt ,S,1,1,0,0,,-16.0,NED,SCORING,0,0,11879,
7,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,0,0,11879,
8,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,0,0,11879,
9,4,Plak Celeste ,O,0,0,0,0,,-25.0,NED,SCORING,0,0,11879,
10,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,0,0,11879,
11,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,0,0,11879,
12,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,0,0,11879,
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,0,0,11879,
0,19,Daalderop Nika ,OH,10,10,0,0,,30.0,NED,SCORING,1,25,11879,1.0
1,7,Lohuis Juliet ,MB,3,2,1,0,,12.5,NED,SCORING,1,25,11879,1.0
2,23,Timmerman Eline ,MB,3,1,1,1,,30.0,NED,SCORING,1,25,11879,1.0
3,11,Buijs Anne (C),OH,1,1,0,0,,-21.43,NED,SCORING,1,25,11879,1.0
4,26,Dambrink Elles ,O,1,1,0,0,,0.0,NED,SCORING,1,25,11879,1.0
5,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
8,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
9,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
10,12,Bongaerts Britt ,S,0,0,0,0,,-33.33,NED,SCORING,1,25,11879,1.0
11,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
12,18,Jasper Marrit ,OH,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,1,25,11879,1.0
0,26,Dambrink Elles ,O,6,5,1,0,,50.0,NED,SCORING,2,25,11879,1.0
1,19,Daalderop Nika ,OH,5,4,0,1,,33.33,NED,SCORING,2,25,11879,1.0
2,23,Timmerman Eline ,MB,3,3,0,0,,28.57,NED,SCORING,2,25,11879,1.0
3,7,Lohuis Juliet ,MB,2,2,0,0,,0.0,NED,SCORING,2,25,11879,1.0
4,18,Jasper Marrit ,OH,2,2,0,0,,11.11,NED,SCORING,2,25,11879,1.0
5,12,Bongaerts Britt ,S,1,1,0,0,,0.0,NED,SCORING,2,25,11879,1.0
6,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
7,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
8,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
11,11,Buijs Anne (C),OH,0,0,0,0,,-100.0,NED,SCORING,2,25,11879,1.0
12,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,2,25,11879,1.0
0,19,Daalderop Nika ,OH,7,5,1,1,,22.22,NED,SCORING,3,25,11879,1.0
1,23,Timmerman Eline ,MB,6,3,2,1,,26.67,NED,SCORING,3,25,11879,1.0
2,7,Lohuis Juliet ,MB,3,1,2,0,,0.0,NED,SCORING,3,25,11879,1.0
3,18,Jasper Marrit ,OH,3,3,0,0,,-4.55,NED,SCORING,3,25,11879,1.0
4,26,Dambrink Elles ,O,3,2,1,0,,20.0,NED,SCORING,3,25,11879,1.0
5,11,Buijs Anne (C),OH,2,2,0,0,,20.0,NED,SCORING,3,25,11879,1.0
6,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
7,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
8,4,Plak Celeste ,O,0,0,0,0,,-25.0,NED,SCORING,3,25,11879,1.0
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
11,12,Bongaerts Britt ,S,0,0,0,0,,-27.27,NED,SCORING,3,25,11879,1.0
12,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,3,25,11879,1.0
0,13,Boz Meryem ,O,24,22,0,2,,23.08,TUR,SCORING,0,0,11880,
1,7,Baladin Hande ,OH,16,12,1,3,,12.5,TUR,SCORING,0,0,11880,
2,4,Ivegin Tugba ,OH,13,10,3,0,,19.51,TUR,SCORING,0,0,11880,
3,14,Erdem Dündar Eda (C),MB,11,5,5,1,,34.78,TUR,SCORING,0,0,11880,
4,8,Guveli Yasemin ,MB,10,5,4,1,,15.15,TUR,SCORING,0,0,11880,
5,3,Özbay Cansu ,S,5,3,0,2,,4.17,TUR,SCORING,0,0,11880,
6,5,Ercan Seyma ,OH,5,4,0,1,,17.65,TUR,SCORING,0,0,11880,
7,99,Karakurt Ebrar ,O,5,5,0,0,,20.0,TUR,SCORING,0,0,11880,
8,6,Akman Kubra ,MB,2,0,1,1,,-40.0,TUR,SCORING,0,0,11880,
9,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,0,0,11880,
10,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,0,0,11880,
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,0,0,11880,
12,11,Aydemir Akyol Naz ,S,0,0,0,0,,,TUR,SCORING,0,0,11880,
13,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,0,0,11880,
0,4,Ivegin Tugba ,OH,7,5,2,0,,40.0,TUR,SCORING,1,23,11880,0.0
1,7,Baladin Hande ,OH,5,3,1,1,,5.88,TUR,SCORING,1,23,11880,0.0
2,13,Boz Meryem ,O,4,4,0,0,,5.88,TUR,SCORING,1,23,11880,0.0
3,8,Guveli Yasemin ,MB,3,1,1,1,,25.0,TUR,SCORING,1,23,11880,0.0
4,6,Akman Kubra ,MB,2,0,1,1,,-33.33,TUR,SCORING,1,23,11880,0.0
5,99,Karakurt Ebrar ,O,1,1,0,0,,0.0,TUR,SCORING,1,23,11880,0.0
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
7,3,Özbay Cansu ,S,0,0,0,0,,-33.33,TUR,SCORING,1,23,11880,0.0
8,5,Ercan Seyma ,OH,0,0,0,0,,0.0,TUR,SCORING,1,23,11880,0.0
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
