,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,0,0,11940,
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,0,0,11940,
0,11,Buijs Anne (C),OH,6,1,8,15,33.33,NED,RECEPTION,1,19,11940,0
1,19,Daalderop Nika ,OH,3,0,2,5,60.00,NED,RECEPTION,1,19,11940,0
2,9,Schoot Myrthe ,L,2,0,0,2,100.00,NED,RECEPTION,1,19,11940,0
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,1,19,11940,0
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,1,19,11940,0
5,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,RECEPTION,1,19,11940,0
6,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,1,19,11940,0
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,1,19,11940,0
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,1,19,11940,0
9,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,NED,RECEPTION,1,19,11940,0
10,18,Jasper Marrit ,OH,0,0,0,0,,NED,RECEPTION,1,19,11940,0
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,1,19,11940,0
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,1,19,11940,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,1,19,11940,0
0,11,Buijs Anne (C),OH,6,1,3,10,50.00,NED,RECEPTION,2,19,11940,0
1,19,Daalderop Nika ,OH,2,0,7,9,22.22,NED,RECEPTION,2,19,11940,0
2,9,Schoot Myrthe ,L,1,0,3,4,25.00,NED,RECEPTION,2,19,11940,0
3,18,Jasper Marrit ,OH,1,0,1,2,50.00,NED,RECEPTION,2,19,11940,0
4,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,2,19,11940,0
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,2,19,11940,0
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,2,19,11940,0
7,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,2,19,11940,0
8,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,2,19,11940,0
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,2,19,11940,0
10,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,NED,RECEPTION,2,19,11940,0
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,2,19,11940,0
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,2,19,11940,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,2,19,11940,0
0,19,Daalderop Nika ,OH,8,0,7,15,53.33,NED,RECEPTION,3,20,11940,0
1,18,Jasper Marrit ,OH,2,0,3,5,40.00,NED,RECEPTION,3,20,11940,0
2,9,Schoot Myrthe ,L,1,1,1,3,0.00,NED,RECEPTION,3,20,11940,0
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,3,20,11940,0
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,3,20,11940,0
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,3,20,11940,0
6,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,3,20,11940,0
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,3,20,11940,0
8,11,Buijs Anne (C),OH,0,0,1,1,0.00,NED,RECEPTION,3,20,11940,0
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,3,20,11940,0
10,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,NED,RECEPTION,3,20,11940,0
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,3,20,11940,0
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,3,20,11940,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,3,20,11940,0
0,6,Gong Xiangyu ,O,10,0,7,17,58.82,CHN,RECEPTION,0,0,11943,
1,18,Wang Mengjie ,L,6,0,6,12,50.00,CHN,RECEPTION,0,0,11943,
2,9,Zhang Changning ,OH,4,1,5,10,30.00,CHN,RECEPTION,0,0,11943,
3,2,Zhu Ting (C),OH,1,0,3,4,25.00,CHN,RECEPTION,0,0,11943,
4,1,Yuan Xinyue ,MB,0,0,0,0,,CHN,RECEPTION,0,0,11943,
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,0,0,11943,
6,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,0,0,11943,
7,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,0,0,11943,
8,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,0,0,11943,
9,12,Li Yingying ,OH,0,0,0,0,,CHN,RECEPTION,0,0,11943,
10,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,0,0,11943,
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,0,0,11943,
12,17,Yan Ni ,MB,0,0,0,0,,CHN,RECEPTION,0,0,11943,
13,19,Liu Yanhan ,OH,0,0,0,0,,CHN,RECEPTION,0,0,11943,
0,18,Wang Mengjie ,L,3,0,2,5,60.00,CHN,RECEPTION,1,25,11943,1
1,2,Zhu Ting (C),OH,1,0,3,4,25.00,CHN,RECEPTION,1,25,11943,1
2,1,Yuan Xinyue ,MB,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
4,6,Gong Xiangyu ,O,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
5,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
6,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
7,9,Zhang Changning ,OH,0,0,1,1,0.00,CHN,RECEPTION,1,25,11943,1
8,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
10,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
12,17,Yan Ni ,MB,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,CHN,RECEPTION,1,25,11943,1
0,6,Gong Xiangyu ,O,7,0,5,12,58.33,CHN,RECEPTION,2,25,11943,1
1,9,Zhang Changning ,OH,1,0,2,3,33.33,CHN,RECEPTION,2,25,11943,1
2,18,Wang Mengjie ,L,1,0,3,4,25.00,CHN,RECEPTION,2,25,11943,1
3,1,Yuan Xinyue ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
4,2,Zhu Ting (C),OH,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
6,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
7,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
8,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
10,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
12,17,Yan Ni ,MB,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,CHN,RECEPTION,2,25,11943,1
0,6,Gong Xiangyu ,O,3,0,2,5,60.00,CHN,RECEPTION,3,25,11943,1
1,9,Zhang Changning ,OH,3,1,2,6,33.33,CHN,RECEPTION,3,25,11943,1
2,18,Wang Mengjie ,L,2,0,1,3,66.67,CHN,RECEPTION,3,25,11943,1
3,1,Yuan Xinyue ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
4,2,Zhu Ting (C),OH,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
6,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
7,8,Li Yao ,OH,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
8,11,Yao Di ,S,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
9,12,Li Yingying ,OH,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
10,15,Lin Li ,L,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
12,17,Yan Ni ,MB,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,CHN,RECEPTION,3,25,11943,1
0,15,Hill Kimberly ,OH,15,5,22,42,23.81,USA,RECEPTION,0,0,11943,
1,14,Bartsch-Hackley Michelle ,OH,8,1,12,21,33.33,USA,RECEPTION,0,0,11943,
2,23,Robinson Kelsey ,OH,3,1,1,5,40.00,USA,RECEPTION,0,0,11943,
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,0,0,11943,
4,2,Poulter Jordyn ,S,0,0,0,0,,USA,RECEPTION,0,0,11943,
5,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,0,0,11943,
6,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,0,0,11943,
7,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,0,0,11943,
8,10,Larson Jordan (C),OH,0,0,0,0,,USA,RECEPTION,0,0,11943,
9,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,0,0,11943,
10,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,0,0,11943,
11,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,0,0,11943,
12,16,Akinradewo Foluke ,MB,0,0,1,1,0.00,USA,RECEPTION,0,0,11943,
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,0,0,11943,
0,15,Hill Kimberly ,OH,5,3,10,18,11.11,USA,RECEPTION,1,10,11943,0
1,14,Bartsch-Hackley Michelle ,OH,3,0,3,6,50.00,USA,RECEPTION,1,10,11943,0
2,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,1,10,11943,0
3,2,Poulter Jordyn ,S,0,0,0,0,,USA,RECEPTION,1,10,11943,0
4,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,1,10,11943,0
5,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,1,10,11943,0
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,1,10,11943,0
7,10,Larson Jordan (C),OH,0,0,0,0,,USA,RECEPTION,1,10,11943,0
8,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,1,10,11943,0
9,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,1,10,11943,0
10,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,1,10,11943,0
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,1,10,11943,0
12,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,1,10,11943,0
13,23,Robinson Kelsey ,OH,0,0,0,0,,USA,RECEPTION,1,10,11943,0
0,15,Hill Kimberly ,OH,5,1,6,12,33.33,USA,RECEPTION,2,20,11943,0
1,14,Bartsch-Hackley Michelle ,OH,3,1,4,8,25.00,USA,RECEPTION,2,20,11943,0
2,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,2,20,11943,0
3,2,Poulter Jordyn ,S,0,0,0,0,,USA,RECEPTION,2,20,11943,0
4,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,2,20,11943,0
5,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,2,20,11943,0
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,2,20,11943,0
7,10,Larson Jordan (C),OH,0,0,0,0,,USA,RECEPTION,2,20,11943,0
8,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,2,20,11943,0
9,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,2,20,11943,0
10,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,2,20,11943,0
11,16,Akinradewo Foluke ,MB,0,0,1,1,0.00,USA,RECEPTION,2,20,11943,0
12,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,2,20,11943,0
13,23,Robinson Kelsey ,OH,0,1,1,2,-50.00,USA,RECEPTION,2,20,11943,0
0,15,Hill Kimberly ,OH,5,1,6,12,33.33,USA,RECEPTION,3,17,11943,0
1,23,Robinson Kelsey ,OH,3,0,0,3,100.00,USA,RECEPTION,3,17,11943,0
2,14,Bartsch-Hackley Michelle ,OH,2,0,5,7,28.57,USA,RECEPTION,3,17,11943,0
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,3,17,11943,0
4,2,Poulter Jordyn ,S,0,0,0,0,,USA,RECEPTION,3,17,11943,0
5,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,3,17,11943,0
6,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,3,17,11943,0
7,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,3,17,11943,0
8,10,Larson Jordan (C),OH,0,0,0,0,,USA,RECEPTION,3,17,11943,0
9,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,3,17,11943,0
10,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,3,17,11943,0
11,13,Wilhite Sarah ,OH,0,0,0,0,,USA,RECEPTION,3,17,11943,0
12,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,3,17,11943,0
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,3,17,11943,0
0,2,Pannoy Piyanut ,L,12,0,13,25,48.00,THA,RECEPTION,0,0,11944,
1,9,Chuewulim Sutadta ,OH,6,2,12,20,20.00,THA,RECEPTION,0,0,11944,
2,15,Kanthong Malika ,O,6,2,19,27,14.81,THA,RECEPTION,0,0,11944,
3,6,Sittirak Onuma ,OH,4,1,7,12,25.00,THA,RECEPTION,0,0,11944,
4,10,Apinyapong Wilavan ,L,4,1,7,12,25.00,THA,RECEPTION,0,0,11944,
5,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,0,0,11944,
6,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,0,0,11944,
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,0,0,11944,
8,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,0,0,11944,
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,0,0,11944,
10,19,Krause Karina ,MB,0,1,0,1,-100.00,THA,RECEPTION,0,0,11944,
11,20,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,0,0,11944,
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,0,0,11944,
13,24,Nuanjam Watchareeya ,MB,0,0,1,1,0.00,THA,RECEPTION,0,0,11944,
0,2,Pannoy Piyanut ,L,5,0,4,9,55.56,THA,RECEPTION,1,35,11944,1
1,15,Kanthong Malika ,O,4,1,6,11,27.27,THA,RECEPTION,1,35,11944,1
2,6,Sittirak Onuma ,OH,1,0,2,3,33.33,THA,RECEPTION,1,35,11944,1
3,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,1,35,11944,1
4,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,1,35,11944,1
5,9,Chuewulim Sutadta ,OH,0,0,2,2,0.00,THA,RECEPTION,1,35,11944,1
6,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,1,35,11944,1
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,1,35,11944,1
8,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,1,35,11944,1
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,1,35,11944,1
10,19,Krause Karina ,MB,0,1,0,1,-100.00,THA,RECEPTION,1,35,11944,1
11,20,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,1,35,11944,1
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,1,35,11944,1
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,1,35,11944,1
0,2,Pannoy Piyanut ,L,7,0,5,12,58.33,THA,RECEPTION,2,21,11944,0
1,6,Sittirak Onuma ,OH,1,0,2,3,33.33,THA,RECEPTION,2,21,11944,0
2,9,Chuewulim Sutadta ,OH,1,1,4,6,0.00,THA,RECEPTION,2,21,11944,0
3,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,2,21,11944,0
4,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,2,21,11944,0
5,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,RECEPTION,2,21,11944,0
6,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,2,21,11944,0
7,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,2,21,11944,0
8,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,2,21,11944,0
9,15,Kanthong Malika ,O,0,0,1,1,0.00,THA,RECEPTION,2,21,11944,0
10,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,2,21,11944,0
11,20,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,2,21,11944,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,2,21,11944,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,2,21,11944,0
0,10,Apinyapong Wilavan ,L,2,0,3,5,40.00,THA,RECEPTION,3,25,11944,0
1,15,Kanthong Malika ,O,2,0,8,10,20.00,THA,RECEPTION,3,25,11944,0
2,9,Chuewulim Sutadta ,OH,1,0,2,3,33.33,THA,RECEPTION,3,25,11944,0
3,2,Pannoy Piyanut ,L,0,0,4,4,0.00,THA,RECEPTION,3,25,11944,0
4,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,3,25,11944,0
5,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,3,25,11944,0
6,6,Sittirak Onuma ,OH,0,1,2,3,-33.33,THA,RECEPTION,3,25,11944,0
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,3,25,11944,0
8,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,3,25,11944,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,3,25,11944,0
10,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,3,25,11944,0
11,20,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,3,25,11944,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,3,25,11944,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,RECEPTION,3,25,11944,0
0,9,Chuewulim Sutadta ,OH,4,1,4,9,33.33,THA,RECEPTION,4,20,11944,0
1,6,Sittirak Onuma ,OH,2,0,1,3,66.67,THA,RECEPTION,4,20,11944,0
2,10,Apinyapong Wilavan ,L,2,1,4,7,14.29,THA,RECEPTION,4,20,11944,0
3,2,Pannoy Piyanut ,L,0,0,0,0,,THA,RECEPTION,4,20,11944,0
4,3,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,4,20,11944,0
5,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,RECEPTION,4,20,11944,0
6,11,Hyapha Amporn ,MB,0,0,0,0,,THA,RECEPTION,4,20,11944,0
7,13,Tomkom Nootsara ,S,0,0,0,0,,THA,RECEPTION,4,20,11944,0
8,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,RECEPTION,4,20,11944,0
9,15,Kanthong Malika ,O,0,1,4,5,-20.00,THA,RECEPTION,4,20,11944,0
10,19,Krause Karina ,MB,0,0,0,0,,THA,RECEPTION,4,20,11944,0
11,20,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,4,20,11944,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,RECEPTION,4,20,11944,0
13,24,Nuanjam Watchareeya ,MB,0,0,1,1,0.00,THA,RECEPTION,4,20,11944,0
0,23,De Bortoli Chiara ,L,12,1,14,27,40.74,ITA,RECEPTION,0,0,11944,
1,31,Fersino Eleonora ,L,8,0,1,9,88.89,ITA,RECEPTION,0,0,11944,
2,28,Melli Giulia ,OH,7,0,8,15,46.67,ITA,RECEPTION,0,0,11944,
3,25,Piva Rebecca ,OH,5,0,11,16,31.25,ITA,RECEPTION,0,0,11944,
4,32,Omoruyi Oghosasere Loveth ,OH,5,3,14,22,9.09,ITA,RECEPTION,0,0,11944,
5,29,D'Odorico Sofia ,OH,2,0,2,4,50.00,ITA,RECEPTION,0,0,11944,
6,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,0,0,11944,
7,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11944,
8,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,0,0,11944,
9,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,11944,
10,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11944,
11,22,Morello Rachele ,S,0,0,0,0,,ITA,RECEPTION,0,0,11944,
12,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11944,
13,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11944,
0,28,Melli Giulia ,OH,4,0,5,9,44.44,ITA,RECEPTION,1,33,11944,0
1,23,De Bortoli Chiara ,L,3,1,6,10,20.00,ITA,RECEPTION,1,33,11944,0
2,32,Omoruyi Oghosasere Loveth ,OH,3,1,5,9,22.22,ITA,RECEPTION,1,33,11944,0
3,25,Piva Rebecca ,OH,1,0,1,2,50.00,ITA,RECEPTION,1,33,11944,0
4,29,D'Odorico Sofia ,OH,1,0,0,1,100.00,ITA,RECEPTION,1,33,11944,0
5,31,Fersino Eleonora ,L,1,0,0,1,100.00,ITA,RECEPTION,1,33,11944,0
6,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
7,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
8,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
9,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
10,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
11,22,Morello Rachele ,S,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
12,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
13,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,1,33,11944,0
0,28,Melli Giulia ,OH,3,0,2,5,60.00,ITA,RECEPTION,2,25,11944,1
1,23,De Bortoli Chiara ,L,1,0,1,2,50.00,ITA,RECEPTION,2,25,11944,1
2,25,Piva Rebecca ,OH,1,0,4,5,20.00,ITA,RECEPTION,2,25,11944,1
3,29,D'Odorico Sofia ,OH,1,0,1,2,50.00,ITA,RECEPTION,2,25,11944,1
4,31,Fersino Eleonora ,L,1,0,1,2,50.00,ITA,RECEPTION,2,25,11944,1
5,32,Omoruyi Oghosasere Loveth ,OH,1,1,3,5,0.00,ITA,RECEPTION,2,25,11944,1
6,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
7,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
8,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
9,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
10,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
11,22,Morello Rachele ,S,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
12,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
13,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,2,25,11944,1
0,23,De Bortoli Chiara ,L,5,0,4,9,55.56,ITA,RECEPTION,3,27,11944,1
1,31,Fersino Eleonora ,L,5,0,0,5,100.00,ITA,RECEPTION,3,27,11944,1
2,25,Piva Rebecca ,OH,1,0,3,4,25.00,ITA,RECEPTION,3,27,11944,1
3,32,Omoruyi Oghosasere Loveth ,OH,1,0,5,6,16.67,ITA,RECEPTION,3,27,11944,1
4,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
6,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
8,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
9,22,Morello Rachele ,S,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
10,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
11,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
12,28,Melli Giulia ,OH,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
13,29,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,3,27,11944,1
0,23,De Bortoli Chiara ,L,3,0,3,6,50.00,ITA,RECEPTION,4,25,11944,1
1,25,Piva Rebecca ,OH,2,0,3,5,40.00,ITA,RECEPTION,4,25,11944,1
2,31,Fersino Eleonora ,L,1,0,0,1,100.00,ITA,RECEPTION,4,25,11944,1
3,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
4,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
5,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
7,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
8,22,Morello Rachele ,S,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
9,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
10,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,4,25,11944,1
11,28,Melli Giulia ,OH,0,0,1,1,0.00,ITA,RECEPTION,4,25,11944,1
12,29,D'Odorico Sofia ,OH,0,0,1,1,0.00,ITA,RECEPTION,4,25,11944,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,1,1,2,-50.00,ITA,RECEPTION,4,25,11944,1
0,11,Nabeya Yurie ,OH,8,1,9,18,38.89,JPN,RECEPTION,0,0,11945,
1,15,Inoue Kotoe ,L,6,0,4,10,60.00,JPN,RECEPTION,0,0,11945,
