,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,0,0,13829,
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,0,0,13829,
11,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,0,0,13829,
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,0,0,13829,
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,0,0,13829,
0,19,Moksri Chatchu-On ,OH,3,0,7,10,30.00,THA,RECEPTION,1,25,13829,1
1,2,Pannoy Piyanut ,L,2,0,2,4,50.00,THA,RECEPTION,1,25,13829,1
2,9,Bundasak Jarasporn ,MB,1,0,0,1,100.00,THA,RECEPTION,1,25,13829,1
3,18,Kongyot Ajcharaporn ,OH,1,1,4,6,0.00,THA,RECEPTION,1,25,13829,1
4,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,1,25,13829,1
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,1,25,13829,1
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,1,25,13829,1
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,1,25,13829,1
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,1,25,13829,1
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,1,25,13829,1
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,1,25,13829,1
11,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,1,25,13829,1
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,1,25,13829,1
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,1,25,13829,1
0,19,Moksri Chatchu-On ,OH,2,0,8,10,20.00,THA,RECEPTION,2,23,13829,0
1,18,Kongyot Ajcharaporn ,OH,1,2,5,8,-12.50,THA,RECEPTION,2,23,13829,0
2,2,Pannoy Piyanut ,L,0,1,2,3,-33.33,THA,RECEPTION,2,23,13829,0
3,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,2,23,13829,0
4,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,2,23,13829,0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,2,23,13829,0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,2,23,13829,0
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,2,23,13829,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,2,23,13829,0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,2,23,13829,0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,2,23,13829,0
11,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,2,23,13829,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,2,23,13829,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,2,23,13829,0
0,2,Pannoy Piyanut ,L,1,0,3,4,25.00,THA,RECEPTION,3,23,13829,0
1,18,Kongyot Ajcharaporn ,OH,1,0,8,9,11.11,THA,RECEPTION,3,23,13829,0
2,19,Moksri Chatchu-On ,OH,1,0,8,9,11.11,THA,RECEPTION,3,23,13829,0
3,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,3,23,13829,0
4,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,3,23,13829,0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,3,23,13829,0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,3,23,13829,0
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,3,23,13829,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,3,23,13829,0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,3,23,13829,0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,3,23,13829,0
11,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,3,23,13829,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,3,23,13829,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,3,23,13829,0
0,19,Moksri Chatchu-On ,OH,3,0,8,11,27.27,THA,RECEPTION,4,21,13829,0
1,2,Pannoy Piyanut ,L,2,0,2,4,50.00,THA,RECEPTION,4,21,13829,0
2,18,Kongyot Ajcharaporn ,OH,2,0,2,4,50.00,THA,RECEPTION,4,21,13829,0
3,14,Chuewulim Sutadta ,OH,1,0,1,2,50.00,THA,RECEPTION,4,21,13829,0
4,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,RECEPTION,4,21,13829,0
5,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,4,21,13829,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,4,21,13829,0
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,RECEPTION,4,21,13829,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,4,21,13829,0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,4,21,13829,0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,4,21,13829,0
11,23,ManaKij Sirima ,S,0,0,0,0,,THA,RECEPTION,4,21,13829,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,4,21,13829,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,RECEPTION,4,21,13829,0
0,25,Martinez Caro Larysmer ,OH,7,2,25,34,14.71,DOM,RECEPTION,0,0,13829,
1,16,Peña Isabel Yonkaira Paola ,OH,5,1,19,25,16.00,DOM,RECEPTION,0,0,13829,
2,20,Martinez Brayelin Elizabeth ,OH,3,3,16,22,0.00,DOM,RECEPTION,0,0,13829,
3,4,Peralta Luna Vielka Michelle ,OH,1,0,0,1,100.00,DOM,RECEPTION,0,0,13829,
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,0,0,13829,
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,0,0,13829,
6,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,0,0,13829,
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,0,0,13829,
8,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,RECEPTION,0,0,13829,
9,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,0,0,13829,
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,RECEPTION,0,0,13829,
11,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,0,0,13829,
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,0,0,13829,
0,25,Martinez Caro Larysmer ,OH,3,1,8,12,16.67,DOM,RECEPTION,1,22,13829,0
1,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
2,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
3,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
4,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
5,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
6,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
7,16,Peña Isabel Yonkaira Paola ,OH,0,0,4,4,0.00,DOM,RECEPTION,1,22,13829,0
8,20,Martinez Brayelin Elizabeth ,OH,0,1,4,5,-20.00,DOM,RECEPTION,1,22,13829,0
9,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
11,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,1,22,13829,0
0,25,Martinez Caro Larysmer ,OH,3,0,8,11,27.27,DOM,RECEPTION,2,25,13829,1
1,16,Peña Isabel Yonkaira Paola ,OH,1,0,4,5,20.00,DOM,RECEPTION,2,25,13829,1
2,20,Martinez Brayelin Elizabeth ,OH,1,2,2,5,-20.00,DOM,RECEPTION,2,25,13829,1
3,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
6,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
8,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
9,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
11,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,2,25,13829,1
0,16,Peña Isabel Yonkaira Paola ,OH,2,1,4,7,14.29,DOM,RECEPTION,3,25,13829,1
1,20,Martinez Brayelin Elizabeth ,OH,1,0,5,6,16.67,DOM,RECEPTION,3,25,13829,1
2,25,Martinez Caro Larysmer ,OH,1,1,6,8,0.00,DOM,RECEPTION,3,25,13829,1
3,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
6,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
8,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
9,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
11,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,3,25,13829,1
0,16,Peña Isabel Yonkaira Paola ,OH,2,0,7,9,22.22,DOM,RECEPTION,4,25,13829,1
1,4,Peralta Luna Vielka Michelle ,OH,1,0,0,1,100.00,DOM,RECEPTION,4,25,13829,1
2,20,Martinez Brayelin Elizabeth ,OH,1,0,5,6,16.67,DOM,RECEPTION,4,25,13829,1
3,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
4,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
5,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
7,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
8,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
9,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
10,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
11,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,4,25,13829,1
12,25,Martinez Caro Larysmer ,OH,0,0,3,3,0.00,DOM,RECEPTION,4,25,13829,1
0,1,Stenzel Maria ,L,9,2,16,27,25.93,POL,RECEPTION,0,0,13830,
1,22,Szlagowska Weronika ,OH,2,1,4,7,14.29,POL,RECEPTION,0,0,13830,
2,30,Rozanski Olivia ,OH,2,0,10,12,16.67,POL,RECEPTION,0,0,13830,
3,8,Gorecka Zuzanna ,OH,1,0,13,14,7.14,POL,RECEPTION,0,0,13830,
4,2,Obiała Anna ,MB,0,0,0,0,,POL,RECEPTION,0,0,13830,
5,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,0,0,13830,
6,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,RECEPTION,0,0,13830,
7,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,0,0,13830,
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,0,0,13830,
9,14,Wolosz Joanna (C),S,0,0,0,0,,POL,RECEPTION,0,0,13830,
10,15,Czyrnianska Martyna ,OH,0,0,4,4,0.00,POL,RECEPTION,0,0,13830,
11,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,0,0,13830,
12,21,Grabka Alicja ,S,0,0,0,0,,POL,RECEPTION,0,0,13830,
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,0,0,13830,
0,1,Stenzel Maria ,L,4,2,8,14,14.29,POL,RECEPTION,1,8,13830,0
1,22,Szlagowska Weronika ,OH,2,1,2,5,20.00,POL,RECEPTION,1,8,13830,0
2,2,Obiała Anna ,MB,0,0,0,0,,POL,RECEPTION,1,8,13830,0
3,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,1,8,13830,0
4,8,Gorecka Zuzanna ,OH,0,0,0,0,,POL,RECEPTION,1,8,13830,0
5,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,RECEPTION,1,8,13830,0
6,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,1,8,13830,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,1,8,13830,0
8,14,Wolosz Joanna (C),S,0,0,0,0,,POL,RECEPTION,1,8,13830,0
9,15,Czyrnianska Martyna ,OH,0,0,1,1,0.00,POL,RECEPTION,1,8,13830,0
10,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,1,8,13830,0
11,21,Grabka Alicja ,S,0,0,0,0,,POL,RECEPTION,1,8,13830,0
12,30,Rozanski Olivia ,OH,0,0,1,1,0.00,POL,RECEPTION,1,8,13830,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,1,8,13830,0
0,30,Rozanski Olivia ,OH,2,0,3,5,40.00,POL,RECEPTION,2,23,13830,0
1,1,Stenzel Maria ,L,1,0,6,7,14.29,POL,RECEPTION,2,23,13830,0
2,2,Obiała Anna ,MB,0,0,0,0,,POL,RECEPTION,2,23,13830,0
3,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,2,23,13830,0
4,8,Gorecka Zuzanna ,OH,0,0,4,4,0.00,POL,RECEPTION,2,23,13830,0
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,2,23,13830,0
6,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,2,23,13830,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,2,23,13830,0
8,14,Wolosz Joanna (C),S,0,0,0,0,,POL,RECEPTION,2,23,13830,0
9,15,Czyrnianska Martyna ,OH,0,0,3,3,0.00,POL,RECEPTION,2,23,13830,0
10,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,2,23,13830,0
11,21,Grabka Alicja ,S,0,0,0,0,,POL,RECEPTION,2,23,13830,0
12,22,Szlagowska Weronika ,OH,0,0,2,2,0.00,POL,RECEPTION,2,23,13830,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,2,23,13830,0
0,1,Stenzel Maria ,L,4,0,2,6,66.67,POL,RECEPTION,3,20,13830,0
1,8,Gorecka Zuzanna ,OH,1,0,9,10,10.00,POL,RECEPTION,3,20,13830,0
2,2,Obiała Anna ,MB,0,0,0,0,,POL,RECEPTION,3,20,13830,0
3,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,3,20,13830,0
4,10,Fedusio Monika ,OH,0,0,0,0,,POL,RECEPTION,3,20,13830,0
5,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,20,13830,0
6,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,3,20,13830,0
7,14,Wolosz Joanna (C),S,0,0,0,0,,POL,RECEPTION,3,20,13830,0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,20,13830,0
9,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,RECEPTION,3,20,13830,0
10,21,Grabka Alicja ,S,0,0,0,0,,POL,RECEPTION,3,20,13830,0
11,22,Szlagowska Weronika ,OH,0,0,0,0,,POL,RECEPTION,3,20,13830,0
12,30,Rozanski Olivia ,OH,0,0,6,6,0.00,POL,RECEPTION,3,20,13830,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,3,20,13830,0
0,6,Gong Xiangyu ,O,5,0,3,8,62.50,CHN,RECEPTION,0,0,13830,
1,12,Li Yingying ,OH,5,0,5,10,50.00,CHN,RECEPTION,0,0,13830,
2,8,Jin Ye ,OH,4,0,5,9,44.44,CHN,RECEPTION,0,0,13830,
3,15,Wang Weiyi ,L,4,1,10,15,20.00,CHN,RECEPTION,0,0,13830,
4,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,0,0,13830,
5,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,0,0,13830,
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,0,0,13830,
7,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,0,0,13830,
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,0,0,13830,
9,10,Wang Yunlu ,OH,0,0,0,0,,CHN,RECEPTION,0,0,13830,
10,13,Cai Yaqian ,S,0,0,0,0,,CHN,RECEPTION,0,0,13830,
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,0,0,13830,
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,0,0,13830,
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,0,0,13830,
0,8,Jin Ye ,OH,1,0,0,1,100.00,CHN,RECEPTION,1,25,13830,1
1,12,Li Yingying ,OH,1,0,1,2,50.00,CHN,RECEPTION,1,25,13830,1
2,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
3,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
4,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
5,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
6,6,Gong Xiangyu ,O,0,0,1,1,0.00,CHN,RECEPTION,1,25,13830,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
8,10,Wang Yunlu ,OH,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
9,13,Cai Yaqian ,S,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
10,15,Wang Weiyi ,L,0,0,2,2,0.00,CHN,RECEPTION,1,25,13830,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,1,25,13830,1
0,6,Gong Xiangyu ,O,3,0,1,4,75.00,CHN,RECEPTION,2,25,13830,1
1,8,Jin Ye ,OH,3,0,2,5,60.00,CHN,RECEPTION,2,25,13830,1
2,12,Li Yingying ,OH,1,0,1,2,50.00,CHN,RECEPTION,2,25,13830,1
3,15,Wang Weiyi ,L,1,1,6,8,0.00,CHN,RECEPTION,2,25,13830,1
4,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
5,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
7,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
8,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
9,10,Wang Yunlu ,OH,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
10,13,Cai Yaqian ,S,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,2,25,13830,1
0,12,Li Yingying ,OH,3,0,3,6,50.00,CHN,RECEPTION,3,25,13830,1
1,15,Wang Weiyi ,L,3,0,2,5,60.00,CHN,RECEPTION,3,25,13830,1
2,6,Gong Xiangyu ,O,2,0,1,3,66.67,CHN,RECEPTION,3,25,13830,1
3,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
4,3,Diao Linyu ,S,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
6,5,Gao Yi ,MB,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
8,8,Jin Ye ,OH,0,0,3,3,0.00,CHN,RECEPTION,3,25,13830,1
9,10,Wang Yunlu ,OH,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
10,13,Cai Yaqian ,S,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,RECEPTION,3,25,13830,1
0,4,Han Dahye ,L,7,0,15,22,31.82,KOR,RECEPTION,0,0,13831,
1,7,Kang Sohwi ,OH,5,2,12,19,15.79,KOR,RECEPTION,0,0,13831,
2,10,Go Yerim ,OH,1,2,19,22,-4.55,KOR,RECEPTION,0,0,13831,
3,16,Lee Hanbi ,OH,1,0,4,5,20.00,KOR,RECEPTION,0,0,13831,
4,3,Yeum Hye Seon ,S,0,0,1,1,0.00,KOR,RECEPTION,0,0,13831,
5,9,Lee Juah ,MB,0,0,1,1,0.00,KOR,RECEPTION,0,0,13831,
6,11,Park Hyemin ,OH,0,0,0,0,,KOR,RECEPTION,0,0,13831,
7,12,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,0,0,13831,
8,13,Park Jeongah (C),OH,0,0,0,0,,KOR,RECEPTION,0,0,13831,
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,RECEPTION,0,0,13831,
10,17,Park Haejin ,S,0,0,0,0,,KOR,RECEPTION,0,0,13831,
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,RECEPTION,0,0,13831,
12,19,Kim Heejin ,O,0,0,0,0,,KOR,RECEPTION,0,0,13831,
13,22,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,0,0,13831,
0,4,Han Dahye ,L,2,0,3,5,40.00,KOR,RECEPTION,1,17,13831,0
1,7,Kang Sohwi ,OH,1,1,6,8,0.00,KOR,RECEPTION,1,17,13831,0
2,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
3,9,Lee Juah ,MB,0,0,1,1,0.00,KOR,RECEPTION,1,17,13831,0
4,10,Go Yerim ,OH,0,1,7,8,-12.50,KOR,RECEPTION,1,17,13831,0
5,11,Park Hyemin ,OH,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
6,12,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
7,13,Park Jeongah (C),OH,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
8,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
9,16,Lee Hanbi ,OH,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
10,17,Park Haejin ,S,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
13,22,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,1,17,13831,0
0,4,Han Dahye ,L,2,0,5,7,28.57,KOR,RECEPTION,2,19,13831,0
1,7,Kang Sohwi ,OH,1,1,4,6,0.00,KOR,RECEPTION,2,19,13831,0
2,10,Go Yerim ,OH,1,0,10,11,9.09,KOR,RECEPTION,2,19,13831,0
3,3,Yeum Hye Seon ,S,0,0,1,1,0.00,KOR,RECEPTION,2,19,13831,0
4,9,Lee Juah ,MB,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
5,11,Park Hyemin ,OH,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
6,12,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
7,13,Park Jeongah (C),OH,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
8,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
9,16,Lee Hanbi ,OH,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
10,17,Park Haejin ,S,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
13,22,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,2,19,13831,0
0,4,Han Dahye ,L,3,0,7,10,30.00,KOR,RECEPTION,3,13,13831,0
1,7,Kang Sohwi ,OH,3,0,2,5,60.00,KOR,RECEPTION,3,13,13831,0
2,16,Lee Hanbi ,OH,1,0,4,5,20.00,KOR,RECEPTION,3,13,13831,0
3,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,3,13,13831,0
4,9,Lee Juah ,MB,0,0,0,0,,KOR,RECEPTION,3,13,13831,0
5,10,Go Yerim ,OH,0,1,2,3,-33.33,KOR,RECEPTION,3,13,13831,0
6,11,Park Hyemin ,OH,0,0,0,0,,KOR,RECEPTION,3,13,13831,0
7,12,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,3,13,13831,0
