,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,17,Bergmann Julia Isabelle ,OH,17,14,2,1,,20.00,BRA,SCORING,0,0,13851,
3,4,Da Silva Ana Carolina ,MB,10,6,4,0,,3.77,BRA,SCORING,0,0,13851,
4,3,Gambatto Kudiess Julia ,MB,5,1,3,1,,-3.23,BRA,SCORING,0,0,13851,
5,8,Silva Carneiro Macris Fernanda ,S,4,2,2,0,,0.00,BRA,SCORING,0,0,13851,
6,24,Geraldo Teixeira Lorenne ,O,3,3,0,0,,10.00,BRA,SCORING,0,0,13851,
7,7,Montibeller Rosamaria ,OH,1,0,0,1,,9.09,BRA,SCORING,0,0,13851,
8,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,0,0,13851,
9,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,13851,
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,0,0,13851,
11,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,0,0,13851,
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,0,0,13851,
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,0,0,13851,
0,16,Nascimento Kisy ,O,9,7,2,0,,16.67,BRA,SCORING,1,29,13851,1
1,10,Braga Guimaraes Gabriela (C),OH,6,6,0,0,,11.11,BRA,SCORING,1,29,13851,1
2,17,Bergmann Julia Isabelle ,OH,6,4,1,1,,25.00,BRA,SCORING,1,29,13851,1
3,4,Da Silva Ana Carolina ,MB,3,1,2,0,,20.00,BRA,SCORING,1,29,13851,1
4,3,Gambatto Kudiess Julia ,MB,1,0,1,0,,-16.67,BRA,SCORING,1,29,13851,1
5,24,Geraldo Teixeira Lorenne ,O,1,1,0,0,,20.00,BRA,SCORING,1,29,13851,1
6,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,1,29,13851,1
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,29,13851,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.00,BRA,SCORING,1,29,13851,1
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-20.00,BRA,SCORING,1,29,13851,1
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,1,29,13851,1
11,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,1,29,13851,1
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,1,29,13851,1
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,1,29,13851,1
0,16,Nascimento Kisy ,O,7,6,1,0,,37.50,BRA,SCORING,2,28,13851,1
1,10,Braga Guimaraes Gabriela (C),OH,6,6,0,0,,9.52,BRA,SCORING,2,28,13851,1
2,17,Bergmann Julia Isabelle ,OH,4,4,0,0,,18.18,BRA,SCORING,2,28,13851,1
3,3,Gambatto Kudiess Julia ,MB,1,0,1,0,,0.00,BRA,SCORING,2,28,13851,1
4,8,Silva Carneiro Macris Fernanda ,S,1,1,0,0,,0.00,BRA,SCORING,2,28,13851,1
5,24,Geraldo Teixeira Lorenne ,O,1,1,0,0,,100.00,BRA,SCORING,2,28,13851,1
6,4,Da Silva Ana Carolina ,MB,0,0,0,0,,-22.22,BRA,SCORING,2,28,13851,1
7,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,2,28,13851,1
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,28,13851,1
9,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.00,BRA,SCORING,2,28,13851,1
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,2,28,13851,1
11,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,2,28,13851,1
12,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,2,28,13851,1
13,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,2,28,13851,1
0,10,Braga Guimaraes Gabriela (C),OH,6,6,0,0,,35.71,BRA,SCORING,3,20,13851,0
1,17,Bergmann Julia Isabelle ,OH,4,3,1,0,,16.67,BRA,SCORING,3,20,13851,0
2,4,Da Silva Ana Carolina ,MB,2,1,1,0,,-12.50,BRA,SCORING,3,20,13851,0
3,3,Gambatto Kudiess Julia ,MB,1,0,1,0,,-20.00,BRA,SCORING,3,20,13851,0
4,7,Montibeller Rosamaria ,OH,1,0,0,1,,33.33,BRA,SCORING,3,20,13851,0
5,8,Silva Carneiro Macris Fernanda ,S,1,0,1,0,,25.00,BRA,SCORING,3,20,13851,0
6,24,Geraldo Teixeira Lorenne ,O,1,1,0,0,,-25.00,BRA,SCORING,3,20,13851,0
7,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,3,20,13851,0
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,20,13851,0
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,3,20,13851,0
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,3,20,13851,0
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,3,20,13851,0
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,3,20,13851,0
13,16,Nascimento Kisy ,O,0,0,0,0,,-22.22,BRA,SCORING,3,20,13851,0
0,4,Da Silva Ana Carolina ,MB,5,4,1,0,,23.08,BRA,SCORING,4,25,13851,1
1,10,Braga Guimaraes Gabriela (C),OH,5,4,1,0,,50.00,BRA,SCORING,4,25,13851,1
2,16,Nascimento Kisy ,O,4,3,1,0,,33.33,BRA,SCORING,4,25,13851,1
3,17,Bergmann Julia Isabelle ,OH,3,3,0,0,,18.18,BRA,SCORING,4,25,13851,1
4,3,Gambatto Kudiess Julia ,MB,2,1,0,1,,10.00,BRA,SCORING,4,25,13851,1
5,8,Silva Carneiro Macris Fernanda ,S,2,1,1,0,,0.00,BRA,SCORING,4,25,13851,1
6,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,,BRA,SCORING,4,25,13851,1
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,4,25,13851,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.00,BRA,SCORING,4,25,13851,1
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,4,25,13851,1
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,4,25,13851,1
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,4,25,13851,1
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,4,25,13851,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,,BRA,SCORING,4,25,13851,1
0,15,Hayashi Kotona ,OH,16,14,1,1,,12.00,JPN,SCORING,0,0,13851,
1,3,Nishida Sarina (C),OH,13,12,1,0,,9.09,JPN,SCORING,0,0,13851,
2,38,Sato Yoshino ,OH,9,9,0,0,,2.94,JPN,SCORING,0,0,13851,
3,4,Ishikawa Mayu ,OH,8,6,0,2,,22.73,JPN,SCORING,0,0,13851,
4,5,Shimamura Haruyo ,MB,8,6,1,1,,6.82,JPN,SCORING,0,0,13851,
5,10,Inoue Arisa ,OH,5,4,0,1,,10.53,JPN,SCORING,0,0,13851,
6,25,Ogawa Erina ,MB,5,3,2,0,,-17.14,JPN,SCORING,0,0,13851,
7,24,Matsui Tamaki ,S,3,3,0,0,,11.76,JPN,SCORING,0,0,13851,
8,19,Yamada Nichika ,MB,2,2,0,0,,8.33,JPN,SCORING,0,0,13851,
9,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,0,0,13851,
10,2,Uchiseto Mami ,L,0,0,0,0,,,JPN,SCORING,0,0,13851,
11,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,0,0,13851,
12,28,Hamamatsu Asuka ,MB,0,0,0,0,,,JPN,SCORING,0,0,13851,
13,30,Seki Nanami ,S,0,0,0,0,,-16.67,JPN,SCORING,0,0,13851,
0,3,Nishida Sarina (C),OH,5,5,0,0,,7.69,JPN,SCORING,1,27,13851,0
1,10,Inoue Arisa ,OH,3,2,0,1,,0.00,JPN,SCORING,1,27,13851,0
2,15,Hayashi Kotona ,OH,3,2,1,0,,9.09,JPN,SCORING,1,27,13851,0
3,19,Yamada Nichika ,MB,2,2,0,0,,8.33,JPN,SCORING,1,27,13851,0
4,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,1,27,13851,0
5,2,Uchiseto Mami ,L,0,0,0,0,,,JPN,SCORING,1,27,13851,0
6,4,Ishikawa Mayu ,OH,0,0,0,0,,-100.00,JPN,SCORING,1,27,13851,0
7,5,Shimamura Haruyo ,MB,0,0,0,0,,-18.18,JPN,SCORING,1,27,13851,0
8,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,1,27,13851,0
9,24,Matsui Tamaki ,S,0,0,0,0,,,JPN,SCORING,1,27,13851,0
10,25,Ogawa Erina ,MB,0,0,0,0,,-66.67,JPN,SCORING,1,27,13851,0
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,,JPN,SCORING,1,27,13851,0
12,30,Seki Nanami ,S,0,0,0,0,,-16.67,JPN,SCORING,1,27,13851,0
13,38,Sato Yoshino ,OH,0,0,0,0,,,JPN,SCORING,1,27,13851,0
0,3,Nishida Sarina (C),OH,5,4,1,0,,10.00,JPN,SCORING,2,26,13851,0
1,15,Hayashi Kotona ,OH,5,4,0,1,,25.00,JPN,SCORING,2,26,13851,0
2,25,Ogawa Erina ,MB,4,3,1,0,,13.33,JPN,SCORING,2,26,13851,0
3,5,Shimamura Haruyo ,MB,3,3,0,0,,11.11,JPN,SCORING,2,26,13851,0
4,10,Inoue Arisa ,OH,2,2,0,0,,66.67,JPN,SCORING,2,26,13851,0
5,24,Matsui Tamaki ,S,2,2,0,0,,28.57,JPN,SCORING,2,26,13851,0
6,38,Sato Yoshino ,OH,1,1,0,0,,-42.86,JPN,SCORING,2,26,13851,0
7,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,2,26,13851,0
8,2,Uchiseto Mami ,L,0,0,0,0,,,JPN,SCORING,2,26,13851,0
9,4,Ishikawa Mayu ,OH,0,0,0,0,,,JPN,SCORING,2,26,13851,0
10,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,2,26,13851,0
11,19,Yamada Nichika ,MB,0,0,0,0,,,JPN,SCORING,2,26,13851,0
12,28,Hamamatsu Asuka ,MB,0,0,0,0,,,JPN,SCORING,2,26,13851,0
13,30,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,2,26,13851,0
0,5,Shimamura Haruyo ,MB,5,3,1,1,,31.25,JPN,SCORING,3,25,13851,1
1,4,Ishikawa Mayu ,OH,4,2,0,2,,44.44,JPN,SCORING,3,25,13851,1
2,15,Hayashi Kotona ,OH,4,4,0,0,,10.00,JPN,SCORING,3,25,13851,1
3,3,Nishida Sarina (C),OH,3,3,0,0,,11.11,JPN,SCORING,3,25,13851,1
4,38,Sato Yoshino ,OH,3,3,0,0,,14.29,JPN,SCORING,3,25,13851,1
5,24,Matsui Tamaki ,S,1,1,0,0,,0.00,JPN,SCORING,3,25,13851,1
6,25,Ogawa Erina ,MB,1,0,1,0,,-30.00,JPN,SCORING,3,25,13851,1
7,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,3,25,13851,1
8,2,Uchiseto Mami ,L,0,0,0,0,,,JPN,SCORING,3,25,13851,1
9,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,3,25,13851,1
10,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,3,25,13851,1
11,19,Yamada Nichika ,MB,0,0,0,0,,,JPN,SCORING,3,25,13851,1
12,28,Hamamatsu Asuka ,MB,0,0,0,0,,,JPN,SCORING,3,25,13851,1
13,30,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,3,25,13851,1
0,38,Sato Yoshino ,OH,5,5,0,0,,15.38,JPN,SCORING,4,14,13851,0
1,4,Ishikawa Mayu ,OH,4,4,0,0,,16.67,JPN,SCORING,4,14,13851,0
2,15,Hayashi Kotona ,OH,4,4,0,0,,0.00,JPN,SCORING,4,14,13851,0
3,1,Moriya Akane ,L,0,0,0,0,,,JPN,SCORING,4,14,13851,0
4,2,Uchiseto Mami ,L,0,0,0,0,,,JPN,SCORING,4,14,13851,0
5,3,Nishida Sarina (C),OH,0,0,0,0,,,JPN,SCORING,4,14,13851,0
6,5,Shimamura Haruyo ,MB,0,0,0,0,,-12.50,JPN,SCORING,4,14,13851,0
7,9,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,4,14,13851,0
8,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,4,14,13851,0
9,19,Yamada Nichika ,MB,0,0,0,0,,,JPN,SCORING,4,14,13851,0
10,24,Matsui Tamaki ,S,0,0,0,0,,0.00,JPN,SCORING,4,14,13851,0
11,25,Ogawa Erina ,MB,0,0,0,0,,-42.86,JPN,SCORING,4,14,13851,0
12,28,Hamamatsu Asuka ,MB,0,0,0,0,,,JPN,SCORING,4,14,13851,0
13,30,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,4,14,13851,0
0,14,Erdem Dündar Eda (C),MB,17,12,2,3,,16.36,TUR,SCORING,0,0,13852,
1,99,Karakurt Ebrar ,O,17,15,2,0,,21.15,TUR,SCORING,0,0,13852,
2,18,Gunes Zehra ,MB,14,11,2,1,,16.00,TUR,SCORING,0,0,13852,
3,6,Sahin Saliha ,OH,10,9,0,1,,0.00,TUR,SCORING,0,0,13852,
4,7,Baladin Hande ,OH,10,8,2,0,,10.00,TUR,SCORING,0,0,13852,
5,3,Özbay Cansu ,S,6,3,2,1,,-10.71,TUR,SCORING,0,0,13852,
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,0,0,13852,
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,0,0,13852,
8,4,Ivegin Tugba ,OH,0,0,0,0,,-50.00,TUR,SCORING,0,0,13852,
9,9,Diken Meliha ,O,0,0,0,0,,0.00,TUR,SCORING,0,0,13852,
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,0,0,13852,
11,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,0,0,13852,
12,13,Boz Meryem ,O,0,0,0,0,,0.00,TUR,SCORING,0,0,13852,
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,0,0,13852,
0,14,Erdem Dündar Eda (C),MB,5,3,2,0,,10.53,TUR,SCORING,1,23,13852,0
1,6,Sahin Saliha ,OH,4,4,0,0,,-7.69,TUR,SCORING,1,23,13852,0
2,7,Baladin Hande ,OH,3,3,0,0,,-8.33,TUR,SCORING,1,23,13852,0
3,18,Gunes Zehra ,MB,3,2,0,1,,7.69,TUR,SCORING,1,23,13852,0
4,3,Özbay Cansu ,S,2,1,1,0,,-11.11,TUR,SCORING,1,23,13852,0
5,99,Karakurt Ebrar ,O,1,1,0,0,,-8.33,TUR,SCORING,1,23,13852,0
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,1,23,13852,0
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,1,23,13852,0
8,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,1,23,13852,0
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,1,23,13852,0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,1,23,13852,0
11,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,1,23,13852,0
12,13,Boz Meryem ,O,0,0,0,0,,0.00,TUR,SCORING,1,23,13852,0
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,1,23,13852,0
0,99,Karakurt Ebrar ,O,6,5,1,0,,15.79,TUR,SCORING,2,25,13852,1
1,6,Sahin Saliha ,OH,3,3,0,0,,25.00,TUR,SCORING,2,25,13852,1
2,7,Baladin Hande ,OH,3,2,1,0,,42.86,TUR,SCORING,2,25,13852,1
3,14,Erdem Dündar Eda (C),MB,3,1,0,2,,0.00,TUR,SCORING,2,25,13852,1
4,3,Özbay Cansu ,S,2,1,1,0,,20.00,TUR,SCORING,2,25,13852,1
5,18,Gunes Zehra ,MB,1,1,0,0,,11.11,TUR,SCORING,2,25,13852,1
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,2,25,13852,1
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,25,13852,1
8,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,2,25,13852,1
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,2,25,13852,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,2,25,13852,1
11,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,2,25,13852,1
12,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,2,25,13852,1
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,2,25,13852,1
0,18,Gunes Zehra ,MB,6,5,1,0,,28.57,TUR,SCORING,3,25,13852,1
1,99,Karakurt Ebrar ,O,6,6,0,0,,46.15,TUR,SCORING,3,25,13852,1
2,14,Erdem Dündar Eda (C),MB,4,4,0,0,,37.50,TUR,SCORING,3,25,13852,1
3,7,Baladin Hande ,OH,2,1,1,0,,8.33,TUR,SCORING,3,25,13852,1
4,3,Özbay Cansu ,S,1,1,0,0,,0.00,TUR,SCORING,3,25,13852,1
5,6,Sahin Saliha ,OH,1,1,0,0,,-42.86,TUR,SCORING,3,25,13852,1
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,3,25,13852,1
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,3,25,13852,1
8,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,3,25,13852,1
9,9,Diken Meliha ,O,0,0,0,0,,0.00,TUR,SCORING,3,25,13852,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,3,25,13852,1
11,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,3,25,13852,1
12,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,3,25,13852,1
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,3,25,13852,1
0,14,Erdem Dündar Eda (C),MB,5,4,0,1,,40.00,TUR,SCORING,4,25,13852,1
1,18,Gunes Zehra ,MB,4,3,1,0,,14.29,TUR,SCORING,4,25,13852,1
2,99,Karakurt Ebrar ,O,4,3,1,0,,37.50,TUR,SCORING,4,25,13852,1
3,6,Sahin Saliha ,OH,2,1,0,1,,14.29,TUR,SCORING,4,25,13852,1
4,7,Baladin Hande ,OH,2,2,0,0,,11.11,TUR,SCORING,4,25,13852,1
5,3,Özbay Cansu ,S,1,0,0,1,,-33.33,TUR,SCORING,4,25,13852,1
6,1,Arici Beyza ,MB,0,0,0,0,,,TUR,SCORING,4,25,13852,1
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,4,25,13852,1
8,4,Ivegin Tugba ,OH,0,0,0,0,,-50.00,TUR,SCORING,4,25,13852,1
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,4,25,13852,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,4,25,13852,1
11,12,Şahin Elif ,S,0,0,0,0,,,TUR,SCORING,4,25,13852,1
12,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,4,25,13852,1
13,22,Aydin İlkin ,OH,0,0,0,0,,,TUR,SCORING,4,25,13852,1
0,18,Kongyot Ajcharaporn ,OH,21,20,0,1,,19.12,THA,SCORING,0,0,13852,
1,19,Moksri Chatchu-On ,OH,16,16,0,0,,5.77,THA,SCORING,0,0,13852,
2,16,Kokram Pimpichaya ,O,10,8,1,1,,9.76,THA,SCORING,0,0,13852,
3,12,Bamrungsuk Hattaya ,MB,6,4,1,1,,-9.68,THA,SCORING,0,0,13852,
4,3,Guedpard Pornpun (C),S,4,2,2,0,,11.11,THA,SCORING,0,0,13852,
5,21,Sooksod Thanacha ,O,1,1,0,0,,50.00,THA,SCORING,0,0,13852,
6,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,0,0,13852,
7,9,Bundasak Jarasporn ,MB,0,0,0,0,,-35.00,THA,SCORING,0,0,13852,
8,14,Chuewulim Sutadta ,OH,0,0,0,0,,,THA,SCORING,0,0,13852,
9,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,-33.33,THA,SCORING,0,0,13852,
10,17,Boonlert Tichaya ,S,0,0,0,0,,,THA,SCORING,0,0,13852,
11,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,0,0,13852,
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,0,0,13852,
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,-25.00,THA,SCORING,0,0,13852,
0,19,Moksri Chatchu-On ,OH,5,5,0,0,,11.11,THA,SCORING,1,25,13852,1
1,16,Kokram Pimpichaya ,O,4,3,1,0,,12.50,THA,SCORING,1,25,13852,1
2,18,Kongyot Ajcharaporn ,OH,4,4,0,0,,36.36,THA,SCORING,1,25,13852,1
3,3,Guedpard Pornpun (C),S,2,1,1,0,,0.00,THA,SCORING,1,25,13852,1
4,12,Bamrungsuk Hattaya ,MB,2,1,0,1,,-23.08,THA,SCORING,1,25,13852,1
5,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,1,25,13852,1
6,9,Bundasak Jarasporn ,MB,0,0,0,0,,-12.50,THA,SCORING,1,25,13852,1
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,,THA,SCORING,1,25,13852,1
8,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,,THA,SCORING,1,25,13852,1
9,17,Boonlert Tichaya ,S,0,0,0,0,,,THA,SCORING,1,25,13852,1
10,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,1,25,13852,1
11,21,Sooksod Thanacha ,O,0,0,0,0,,,THA,SCORING,1,25,13852,1
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,1,25,13852,1
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,,THA,SCORING,1,25,13852,1
0,18,Kongyot Ajcharaporn ,OH,6,6,0,0,,23.53,THA,SCORING,2,15,13852,0
1,16,Kokram Pimpichaya ,O,3,3,0,0,,7.69,THA,SCORING,2,15,13852,0
2,19,Moksri Chatchu-On ,OH,3,3,0,0,,9.09,THA,SCORING,2,15,13852,0
3,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,2,15,13852,0
4,3,Guedpard Pornpun (C),S,0,0,0,0,,0.00,THA,SCORING,2,15,13852,0
5,9,Bundasak Jarasporn ,MB,0,0,0,0,,-62.50,THA,SCORING,2,15,13852,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,-50.00,THA,SCORING,2,15,13852,0
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,,THA,SCORING,2,15,13852,0
8,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,,THA,SCORING,2,15,13852,0
9,17,Boonlert Tichaya ,S,0,0,0,0,,,THA,SCORING,2,15,13852,0
10,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,2,15,13852,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,,THA,SCORING,2,15,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,2,15,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,-25.00,THA,SCORING,2,15,13852,0
0,19,Moksri Chatchu-On ,OH,5,5,0,0,,16.67,THA,SCORING,3,18,13852,0
1,18,Kongyot Ajcharaporn ,OH,4,4,0,0,,11.11,THA,SCORING,3,18,13852,0
2,16,Kokram Pimpichaya ,O,2,1,0,1,,0.00,THA,SCORING,3,18,13852,0
3,3,Guedpard Pornpun (C),S,1,1,0,0,,50.00,THA,SCORING,3,18,13852,0
4,12,Bamrungsuk Hattaya ,MB,1,1,0,0,,20.00,THA,SCORING,3,18,13852,0
5,21,Sooksod Thanacha ,O,1,1,0,0,,50.00,THA,SCORING,3,18,13852,0
6,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,3,18,13852,0
7,9,Bundasak Jarasporn ,MB,0,0,0,0,,-100.00,THA,SCORING,3,18,13852,0
8,14,Chuewulim Sutadta ,OH,0,0,0,0,,,THA,SCORING,3,18,13852,0
9,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,-33.33,THA,SCORING,3,18,13852,0
10,17,Boonlert Tichaya ,S,0,0,0,0,,,THA,SCORING,3,18,13852,0
11,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,3,18,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,3,18,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,,THA,SCORING,3,18,13852,0
0,18,Kongyot Ajcharaporn ,OH,7,6,0,1,,13.64,THA,SCORING,4,21,13852,0
1,12,Bamrungsuk Hattaya ,MB,3,2,1,0,,11.11,THA,SCORING,4,21,13852,0
2,19,Moksri Chatchu-On ,OH,3,3,0,0,,-18.18,THA,SCORING,4,21,13852,0
3,3,Guedpard Pornpun (C),S,1,0,1,0,,20.00,THA,SCORING,4,21,13852,0
4,16,Kokram Pimpichaya ,O,1,1,0,0,,25.00,THA,SCORING,4,21,13852,0
5,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,4,21,13852,0
6,9,Bundasak Jarasporn ,MB,0,0,0,0,,0.00,THA,SCORING,4,21,13852,0
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,,THA,SCORING,4,21,13852,0
8,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,,THA,SCORING,4,21,13852,0
9,17,Boonlert Tichaya ,S,0,0,0,0,,,THA,SCORING,4,21,13852,0
10,20,Pairoj Supattra ,L,0,0,0,0,,,THA,SCORING,4,21,13852,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,,THA,SCORING,4,21,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,4,21,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,,THA,SCORING,4,21,13852,0
0,18,Egonu Paola Ogechi ,O,36,32,0,4,,23.08,ITA,SCORING,0,0,13853,
1,9,Bosetti Caterina Chiara ,OH,14,11,1,2,,17.78,ITA,SCORING,0,0,13853,
2,10,Chirichella Cristina ,MB,9,7,1,1,,7.14,ITA,SCORING,0,0,13853,
3,11,Danesi Anna ,MB,8,5,3,0,,10.00,ITA,SCORING,0,0,13853,
4,14,Pietrini Elena ,OH,6,4,1,1,,4.17,ITA,SCORING,0,0,13853,
5,17,Sylla Myriam Fatime (C),OH,5,5,0,0,,-6.67,ITA,SCORING,0,0,13853,
6,1,Lubian Marina ,MB,2,1,1,0,,-14.29,ITA,SCORING,0,0,13853,
7,8,Orro Alessia ,S,2,2,0,0,,0.00,ITA,SCORING,0,0,13853,
8,5,Malinov Ofelia ,S,1,1,0,0,,11.11,ITA,SCORING,0,0,13853,
9,3,Gennari Alessia ,OH,0,0,0,0,,,ITA,SCORING,0,0,13853,
