,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
4,1,Lee Soyoung ,OH,1,1,0,0,,0.00,KOR,SCORING,1,23,11939,0
5,14,Yang Hyo Jin ,MB,1,0,1,0,,0.00,KOR,SCORING,1,23,11939,0
6,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,1,23,11939,0
7,3,Yeum Hye Seon ,S,0,0,0,0,,-40.00,KOR,SCORING,1,23,11939,0
8,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,1,23,11939,0
9,6,Kim Dain ,S,0,0,0,0,,,KOR,SCORING,1,23,11939,0
10,7,An Hyejin ,S,0,0,0,0,,,KOR,SCORING,1,23,11939,0
11,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,1,23,11939,0
12,12,Han Songyi ,MB,0,0,0,0,,,KOR,SCORING,1,23,11939,0
13,19,Pyo Seungju ,OH,0,0,0,0,,,KOR,SCORING,1,23,11939,0
0,13,Park Jeongah ,OH,6,6,0,0,,29.41,KOR,SCORING,2,25,11939,1
1,10,Kim Yeon Koung (C),OH,4,4,0,0,,40.00,KOR,SCORING,2,25,11939,1
2,3,Yeum Hye Seon ,S,2,0,0,2,,12.50,KOR,SCORING,2,25,11939,1
3,14,Yang Hyo Jin ,MB,2,1,1,0,,22.22,KOR,SCORING,2,25,11939,1
4,16,Jeong Jiyun ,OH,2,2,0,0,,25.00,KOR,SCORING,2,25,11939,1
5,1,Lee Soyoung ,OH,1,1,0,0,,20.00,KOR,SCORING,2,25,11939,1
6,2,Lee Dahyeon ,MB,0,0,0,0,,,KOR,SCORING,2,25,11939,1
7,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,2,25,11939,1
8,6,Kim Dain ,S,0,0,0,0,,,KOR,SCORING,2,25,11939,1
9,7,An Hyejin ,S,0,0,0,0,,,KOR,SCORING,2,25,11939,1
10,8,Park Eunjin ,MB,0,0,0,0,,-28.57,KOR,SCORING,2,25,11939,1
11,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,2,25,11939,1
12,12,Han Songyi ,MB,0,0,0,0,,,KOR,SCORING,2,25,11939,1
13,19,Pyo Seungju ,OH,0,0,0,0,,,KOR,SCORING,2,25,11939,1
0,10,Kim Yeon Koung (C),OH,5,3,1,1,,14.29,KOR,SCORING,3,17,11939,0
1,1,Lee Soyoung ,OH,1,1,0,0,,0.00,KOR,SCORING,3,17,11939,0
2,2,Lee Dahyeon ,MB,1,0,1,0,,100.00,KOR,SCORING,3,17,11939,0
3,3,Yeum Hye Seon ,S,1,1,0,0,,33.33,KOR,SCORING,3,17,11939,0
4,8,Park Eunjin ,MB,1,1,0,0,,0.00,KOR,SCORING,3,17,11939,0
5,12,Han Songyi ,MB,1,1,0,0,,50.00,KOR,SCORING,3,17,11939,0
6,13,Park Jeongah ,OH,1,1,0,0,,-12.50,KOR,SCORING,3,17,11939,0
7,14,Yang Hyo Jin ,MB,1,0,1,0,,0.00,KOR,SCORING,3,17,11939,0
8,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,3,17,11939,0
9,6,Kim Dain ,S,0,0,0,0,,,KOR,SCORING,3,17,11939,0
10,7,An Hyejin ,S,0,0,0,0,,,KOR,SCORING,3,17,11939,0
11,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,3,17,11939,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,,KOR,SCORING,3,17,11939,0
13,19,Pyo Seungju ,OH,0,0,0,0,,0.00,KOR,SCORING,3,17,11939,0
0,1,Lee Soyoung ,OH,6,6,0,0,,22.22,KOR,SCORING,4,18,11939,0
1,2,Lee Dahyeon ,MB,2,2,0,0,,40.00,KOR,SCORING,4,18,11939,0
2,3,Yeum Hye Seon ,S,1,0,0,1,,50.00,KOR,SCORING,4,18,11939,0
3,8,Park Eunjin ,MB,1,1,0,0,,0.00,KOR,SCORING,4,18,11939,0
4,12,Han Songyi ,MB,1,1,0,0,,-20.00,KOR,SCORING,4,18,11939,0
5,14,Yang Hyo Jin ,MB,1,0,1,0,,-11.11,KOR,SCORING,4,18,11939,0
6,5,Han Dahye ,L,0,0,0,0,,,KOR,SCORING,4,18,11939,0
7,6,Kim Dain ,S,0,0,0,0,,0.00,KOR,SCORING,4,18,11939,0
8,7,An Hyejin ,S,0,0,0,0,,,KOR,SCORING,4,18,11939,0
9,9,Oh Jiyoung ,L,0,0,0,0,,,KOR,SCORING,4,18,11939,0
10,10,Kim Yeon Koung (C),OH,0,0,0,0,,,KOR,SCORING,4,18,11939,0
11,13,Park Jeongah ,OH,0,0,0,0,,-20.00,KOR,SCORING,4,18,11939,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,,KOR,SCORING,4,18,11939,0
13,19,Pyo Seungju ,OH,0,0,0,0,,-25.00,KOR,SCORING,4,18,11939,0
0,99,Karakurt Ebrar ,O,22,22,0,0,,12.90,TUR,SCORING,0,0,11939,
1,14,Erdem Dündar Eda (C),MB,16,11,3,2,,36.11,TUR,SCORING,0,0,11939,
2,9,Diken Meliha ,O,12,9,2,1,,25.00,TUR,SCORING,0,0,11939,
3,18,Gunes Zehra ,MB,11,8,2,1,,21.43,TUR,SCORING,0,0,11939,
4,7,Baladin Hande ,OH,10,9,0,1,,-2.22,TUR,SCORING,0,0,11939,
5,3,Özbay Cansu ,S,7,4,2,1,,2.70,TUR,SCORING,0,0,11939,
6,6,Akman Kubra ,MB,4,2,2,0,,0.00,TUR,SCORING,0,0,11939,
7,13,Boz Meryem ,O,1,1,0,0,,33.33,TUR,SCORING,0,0,11939,
8,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,0,0,11939,
9,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,0,0,11939,
10,5,Ercan Seyma ,OH,0,0,0,0,,0.00,TUR,SCORING,0,0,11939,
11,12,Unal Buse ,S,0,0,0,0,,,TUR,SCORING,0,0,11939,
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,0,0,11939,
13,20,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,0,0,11939,
0,99,Karakurt Ebrar ,O,5,5,0,0,,6.67,TUR,SCORING,1,25,11939,1
1,3,Özbay Cansu ,S,4,2,1,1,,27.27,TUR,SCORING,1,25,11939,1
2,6,Akman Kubra ,MB,4,2,2,0,,22.22,TUR,SCORING,1,25,11939,1
3,7,Baladin Hande ,OH,4,4,0,0,,0.00,TUR,SCORING,1,25,11939,1
4,9,Diken Meliha ,O,2,1,1,0,,25.00,TUR,SCORING,1,25,11939,1
5,14,Erdem Dündar Eda (C),MB,1,1,0,0,,0.00,TUR,SCORING,1,25,11939,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,1,25,11939,1
7,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,1,25,11939,1
8,5,Ercan Seyma ,OH,0,0,0,0,,,TUR,SCORING,1,25,11939,1
9,12,Unal Buse ,S,0,0,0,0,,,TUR,SCORING,1,25,11939,1
10,13,Boz Meryem ,O,0,0,0,0,,0.00,TUR,SCORING,1,25,11939,1
11,18,Gunes Zehra ,MB,0,0,0,0,,,TUR,SCORING,1,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,1,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,1,25,11939,1
0,14,Erdem Dündar Eda (C),MB,6,5,0,1,,60.00,TUR,SCORING,2,20,11939,0
1,99,Karakurt Ebrar ,O,4,4,0,0,,-6.25,TUR,SCORING,2,20,11939,0
2,9,Diken Meliha ,O,3,3,0,0,,10.00,TUR,SCORING,2,20,11939,0
3,7,Baladin Hande ,OH,2,2,0,0,,12.50,TUR,SCORING,2,20,11939,0
4,13,Boz Meryem ,O,1,1,0,0,,100.00,TUR,SCORING,2,20,11939,0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,20,11939,0
6,3,Özbay Cansu ,S,0,0,0,0,,-22.22,TUR,SCORING,2,20,11939,0
7,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,2,20,11939,0
8,5,Ercan Seyma ,OH,0,0,0,0,,0.00,TUR,SCORING,2,20,11939,0
9,6,Akman Kubra ,MB,0,0,0,0,,-28.57,TUR,SCORING,2,20,11939,0
10,12,Unal Buse ,S,0,0,0,0,,,TUR,SCORING,2,20,11939,0
11,18,Gunes Zehra ,MB,0,0,0,0,,,TUR,SCORING,2,20,11939,0
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,2,20,11939,0
13,20,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,2,20,11939,0
0,99,Karakurt Ebrar ,O,6,6,0,0,,21.43,TUR,SCORING,3,25,11939,1
1,14,Erdem Dündar Eda (C),MB,5,4,1,0,,50.00,TUR,SCORING,3,25,11939,1
2,18,Gunes Zehra ,MB,5,3,2,0,,15.38,TUR,SCORING,3,25,11939,1
3,9,Diken Meliha ,O,4,3,0,1,,36.36,TUR,SCORING,3,25,11939,1
4,3,Özbay Cansu ,S,2,1,1,0,,33.33,TUR,SCORING,3,25,11939,1
5,7,Baladin Hande ,OH,1,1,0,0,,-23.08,TUR,SCORING,3,25,11939,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,3,25,11939,1
7,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,3,25,11939,1
8,5,Ercan Seyma ,OH,0,0,0,0,,,TUR,SCORING,3,25,11939,1
9,6,Akman Kubra ,MB,0,0,0,0,,,TUR,SCORING,3,25,11939,1
10,12,Unal Buse ,S,0,0,0,0,,,TUR,SCORING,3,25,11939,1
11,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,3,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,3,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,3,25,11939,1
0,99,Karakurt Ebrar ,O,7,7,0,0,,29.41,TUR,SCORING,4,25,11939,1
1,18,Gunes Zehra ,MB,6,5,0,1,,26.67,TUR,SCORING,4,25,11939,1
2,14,Erdem Dündar Eda (C),MB,4,1,2,1,,22.22,TUR,SCORING,4,25,11939,1
3,7,Baladin Hande ,OH,3,2,0,1,,11.11,TUR,SCORING,4,25,11939,1
4,9,Diken Meliha ,O,3,2,1,0,,28.57,TUR,SCORING,4,25,11939,1
5,3,Özbay Cansu ,S,1,1,0,0,,-18.18,TUR,SCORING,4,25,11939,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,4,25,11939,1
7,4,Ivegin Tugba ,OH,0,0,0,0,,,TUR,SCORING,4,25,11939,1
8,5,Ercan Seyma ,OH,0,0,0,0,,,TUR,SCORING,4,25,11939,1
9,6,Akman Kubra ,MB,0,0,0,0,,,TUR,SCORING,4,25,11939,1
10,12,Unal Buse ,S,0,0,0,0,,,TUR,SCORING,4,25,11939,1
11,13,Boz Meryem ,O,0,0,0,0,,,TUR,SCORING,4,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,4,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,4,25,11939,1
0,10,Braga Guimaraes Gabriela ,OH,17,16,0,1,,30.43,BRA,SCORING,0,0,11940,
1,11,Caixeta Tandara ,OH,13,12,1,0,,11.63,BRA,SCORING,0,0,11940,
2,2,De Oliveira Saad Gattaz Caroline ,MB,7,7,0,0,,14.29,BRA,SCORING,0,0,11940,
3,20,Correa Ana Beatriz ,MB,7,3,3,1,,9.38,BRA,SCORING,0,0,11940,
4,16,Rodrigues Fernanda ,OH,6,6,0,0,,0.00,BRA,SCORING,0,0,11940,
5,5,Da Silva Adenizia ,MB,2,1,0,1,,40.00,BRA,SCORING,0,0,11940,
6,12,Pereira Natalia (C),OH,2,1,1,0,,12.50,BRA,SCORING,0,0,11940,
7,13,Castro De Paula Blassioli Sheilla ,O,2,2,0,0,,25.00,BRA,SCORING,0,0,11940,
8,28,Araujo De Souza Mayany Cristina ,MB,1,1,0,0,,0.00,BRA,SCORING,0,0,11940,
9,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,11940,
10,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,0,0,11940,
11,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-17.65,BRA,SCORING,0,0,11940,
12,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,0,0,11940,
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,0,0,11940,
0,10,Braga Guimaraes Gabriela ,OH,5,4,0,1,,27.78,BRA,SCORING,1,25,11940,1
1,2,De Oliveira Saad Gattaz Caroline ,MB,3,3,0,0,,12.50,BRA,SCORING,1,25,11940,1
2,11,Caixeta Tandara ,OH,3,3,0,0,,0.00,BRA,SCORING,1,25,11940,1
3,16,Rodrigues Fernanda ,OH,3,3,0,0,,0.00,BRA,SCORING,1,25,11940,1
4,13,Castro De Paula Blassioli Sheilla ,O,2,2,0,0,,25.00,BRA,SCORING,1,25,11940,1
5,20,Correa Ana Beatriz ,MB,1,0,1,0,,0.00,BRA,SCORING,1,25,11940,1
6,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,1,25,11940,1
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,25,11940,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,1,25,11940,1
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.00,BRA,SCORING,1,25,11940,1
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,0.00,BRA,SCORING,1,25,11940,1
11,12,Pereira Natalia (C),OH,0,0,0,0,,0.00,BRA,SCORING,1,25,11940,1
12,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,1,25,11940,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,,BRA,SCORING,1,25,11940,1
0,10,Braga Guimaraes Gabriela ,OH,5,5,0,0,,33.33,BRA,SCORING,2,25,11940,1
1,11,Caixeta Tandara ,OH,5,4,1,0,,11.76,BRA,SCORING,2,25,11940,1
2,2,De Oliveira Saad Gattaz Caroline ,MB,3,3,0,0,,30.00,BRA,SCORING,2,25,11940,1
3,20,Correa Ana Beatriz ,MB,3,1,1,1,,0.00,BRA,SCORING,2,25,11940,1
4,16,Rodrigues Fernanda ,OH,2,2,0,0,,11.11,BRA,SCORING,2,25,11940,1
5,12,Pereira Natalia (C),OH,1,1,0,0,,25.00,BRA,SCORING,2,25,11940,1
6,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,2,25,11940,1
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,25,11940,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,2,25,11940,1
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-16.67,BRA,SCORING,2,25,11940,1
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,2,25,11940,1
11,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,,BRA,SCORING,2,25,11940,1
12,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,2,25,11940,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,,BRA,SCORING,2,25,11940,1
0,10,Braga Guimaraes Gabriela ,OH,7,7,0,0,,31.25,BRA,SCORING,3,25,11940,1
1,11,Caixeta Tandara ,OH,5,5,0,0,,21.43,BRA,SCORING,3,25,11940,1
2,20,Correa Ana Beatriz ,MB,3,2,1,0,,33.33,BRA,SCORING,3,25,11940,1
3,5,Da Silva Adenizia ,MB,2,1,0,1,,40.00,BRA,SCORING,3,25,11940,1
4,2,De Oliveira Saad Gattaz Caroline ,MB,1,1,0,0,,0.00,BRA,SCORING,3,25,11940,1
5,12,Pereira Natalia (C),OH,1,0,1,0,,0.00,BRA,SCORING,3,25,11940,1
6,16,Rodrigues Fernanda ,OH,1,1,0,0,,-6.67,BRA,SCORING,3,25,11940,1
7,28,Araujo De Souza Mayany Cristina ,MB,1,1,0,0,,0.00,BRA,SCORING,3,25,11940,1
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,11940,1
9,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,3,25,11940,1
10,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-33.33,BRA,SCORING,3,25,11940,1
11,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,3,25,11940,1
12,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,,BRA,SCORING,3,25,11940,1
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,3,25,11940,1
0,4,Plak Celeste ,O,17,15,1,1,,17.86,NED,SCORING,0,0,11940,
1,19,Daalderop Nika ,OH,12,12,0,0,,20.93,NED,SCORING,0,0,11940,
2,11,Buijs Anne (C),OH,6,6,0,0,,0.00,NED,SCORING,0,0,11940,
3,23,Timmerman Eline ,MB,5,5,0,0,,-22.86,NED,SCORING,0,0,11940,
4,7,Lohuis Juliet ,MB,3,3,0,0,,0.00,NED,SCORING,0,0,11940,
5,8,Korevaar Demi ,MB,3,2,1,0,,15.38,NED,SCORING,0,0,11940,
6,18,Jasper Marrit ,OH,3,2,1,0,,37.50,NED,SCORING,0,0,11940,
7,12,Bongaerts Britt ,S,1,1,0,0,,-25.00,NED,SCORING,0,0,11940,
8,27,Scholten Iris ,O,1,1,0,0,,0.00,NED,SCORING,0,0,11940,
9,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,0,0,11940,
10,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,0,0,11940,
11,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,0,0,11940,
12,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,,NED,SCORING,0,0,11940,
13,21,Meijers Annick ,OH,0,0,0,0,,,NED,SCORING,0,0,11940,
0,4,Plak Celeste ,O,6,4,1,1,,21.05,NED,SCORING,1,19,11940,0
1,19,Daalderop Nika ,OH,3,3,0,0,,13.33,NED,SCORING,1,19,11940,0
2,11,Buijs Anne (C),OH,2,2,0,0,,0.00,NED,SCORING,1,19,11940,0
3,7,Lohuis Juliet ,MB,1,1,0,0,,0.00,NED,SCORING,1,19,11940,0
4,12,Bongaerts Britt ,S,1,1,0,0,,-20.00,NED,SCORING,1,19,11940,0
5,18,Jasper Marrit ,OH,1,0,1,0,,100.00,NED,SCORING,1,19,11940,0
6,23,Timmerman Eline ,MB,1,1,0,0,,-22.22,NED,SCORING,1,19,11940,0
7,27,Scholten Iris ,O,1,1,0,0,,100.00,NED,SCORING,1,19,11940,0
8,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,1,19,11940,0
9,8,Korevaar Demi ,MB,0,0,0,0,,,NED,SCORING,1,19,11940,0
10,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,1,19,11940,0
11,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,1,19,11940,0
12,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,,NED,SCORING,1,19,11940,0
13,21,Meijers Annick ,OH,0,0,0,0,,,NED,SCORING,1,19,11940,0
0,4,Plak Celeste ,O,6,6,0,0,,29.41,NED,SCORING,2,19,11940,0
1,19,Daalderop Nika ,OH,4,4,0,0,,23.08,NED,SCORING,2,19,11940,0
2,23,Timmerman Eline ,MB,3,3,0,0,,-21.43,NED,SCORING,2,19,11940,0
3,7,Lohuis Juliet ,MB,2,2,0,0,,14.29,NED,SCORING,2,19,11940,0
4,11,Buijs Anne (C),OH,2,2,0,0,,-11.11,NED,SCORING,2,19,11940,0
5,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,2,19,11940,0
6,8,Korevaar Demi ,MB,0,0,0,0,,0.00,NED,SCORING,2,19,11940,0
7,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,2,19,11940,0
8,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,2,19,11940,0
9,12,Bongaerts Britt ,S,0,0,0,0,,-33.33,NED,SCORING,2,19,11940,0
10,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,,NED,SCORING,2,19,11940,0
11,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,2,19,11940,0
12,21,Meijers Annick ,OH,0,0,0,0,,,NED,SCORING,2,19,11940,0
13,27,Scholten Iris ,O,0,0,0,0,,-33.33,NED,SCORING,2,19,11940,0
0,4,Plak Celeste ,O,5,5,0,0,,5.00,NED,SCORING,3,20,11940,0
1,19,Daalderop Nika ,OH,5,5,0,0,,26.67,NED,SCORING,3,20,11940,0
2,8,Korevaar Demi ,MB,3,2,1,0,,16.67,NED,SCORING,3,20,11940,0
3,11,Buijs Anne (C),OH,2,2,0,0,,10.00,NED,SCORING,3,20,11940,0
4,18,Jasper Marrit ,OH,2,2,0,0,,33.33,NED,SCORING,3,20,11940,0
5,23,Timmerman Eline ,MB,1,1,0,0,,-25.00,NED,SCORING,3,20,11940,0
6,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,3,20,11940,0
7,7,Lohuis Juliet ,MB,0,0,0,0,,-33.33,NED,SCORING,3,20,11940,0
8,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,3,20,11940,0
9,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,3,20,11940,0
10,12,Bongaerts Britt ,S,0,0,0,0,,-25.00,NED,SCORING,3,20,11940,0
11,17,Oude Luttikhuis Nicole ,OH,0,0,0,0,,,NED,SCORING,3,20,11940,0
12,21,Meijers Annick ,OH,0,0,0,0,,,NED,SCORING,3,20,11940,0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,3,20,11940,0
0,2,Zhu Ting (C),OH,16,13,1,2,,38.89,CHN,SCORING,0,0,11943,
1,9,Zhang Changning ,OH,13,10,2,1,,28.57,CHN,SCORING,0,0,11943,
2,6,Gong Xiangyu ,O,12,11,0,1,,22.86,CHN,SCORING,0,0,11943,
3,17,Yan Ni ,MB,12,6,3,3,,40.74,CHN,SCORING,0,0,11943,
4,1,Yuan Xinyue ,MB,7,5,2,0,,10.71,CHN,SCORING,0,0,11943,
5,16,Ding Xia ,S,1,0,1,0,,-6.25,CHN,SCORING,0,0,11943,
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,0,0,11943,
7,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,0,0,11943,
8,8,Li Yao ,OH,0,0,0,0,,,CHN,SCORING,0,0,11943,
9,11,Yao Di ,S,0,0,0,0,,,CHN,SCORING,0,0,11943,
10,12,Li Yingying ,OH,0,0,0,0,,,CHN,SCORING,0,0,11943,
11,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,0,0,11943,
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,0,0,11943,
13,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,0,0,11943,
0,2,Zhu Ting (C),OH,5,4,0,1,,38.46,CHN,SCORING,1,25,11943,1
1,6,Gong Xiangyu ,O,5,5,0,0,,38.46,CHN,SCORING,1,25,11943,1
2,9,Zhang Changning ,OH,4,3,1,0,,40.00,CHN,SCORING,1,25,11943,1
3,17,Yan Ni ,MB,4,1,1,2,,33.33,CHN,SCORING,1,25,11943,1
4,1,Yuan Xinyue ,MB,3,3,0,0,,28.57,CHN,SCORING,1,25,11943,1
5,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,1,25,11943,1
6,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,1,25,11943,1
7,8,Li Yao ,OH,0,0,0,0,,,CHN,SCORING,1,25,11943,1
8,11,Yao Di ,S,0,0,0,0,,,CHN,SCORING,1,25,11943,1
9,12,Li Yingying ,OH,0,0,0,0,,,CHN,SCORING,1,25,11943,1
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,1,25,11943,1
11,16,Ding Xia ,S,0,0,0,0,,0.00,CHN,SCORING,1,25,11943,1
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,1,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,1,25,11943,1
0,2,Zhu Ting (C),OH,6,6,0,0,,41.67,CHN,SCORING,2,25,11943,1
1,9,Zhang Changning ,OH,6,5,0,1,,29.41,CHN,SCORING,2,25,11943,1
2,17,Yan Ni ,MB,5,4,0,1,,55.56,CHN,SCORING,2,25,11943,1
3,1,Yuan Xinyue ,MB,2,1,1,0,,-8.33,CHN,SCORING,2,25,11943,1
4,6,Gong Xiangyu ,O,2,1,0,1,,-10.00,CHN,SCORING,2,25,11943,1
5,16,Ding Xia ,S,1,0,1,0,,16.67,CHN,SCORING,2,25,11943,1
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,2,25,11943,1
7,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,2,25,11943,1
8,8,Li Yao ,OH,0,0,0,0,,,CHN,SCORING,2,25,11943,1
9,11,Yao Di ,S,0,0,0,0,,,CHN,SCORING,2,25,11943,1
10,12,Li Yingying ,OH,0,0,0,0,,,CHN,SCORING,2,25,11943,1
11,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,2,25,11943,1
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,2,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,2,25,11943,1
0,2,Zhu Ting (C),OH,5,3,1,1,,36.36,CHN,SCORING,3,25,11943,1
1,6,Gong Xiangyu ,O,5,5,0,0,,33.33,CHN,SCORING,3,25,11943,1
2,9,Zhang Changning ,OH,3,2,1,0,,12.50,CHN,SCORING,3,25,11943,1
3,17,Yan Ni ,MB,3,1,2,0,,33.33,CHN,SCORING,3,25,11943,1
4,1,Yuan Xinyue ,MB,2,1,1,0,,22.22,CHN,SCORING,3,25,11943,1
5,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,3,25,11943,1
6,7,Wang Yuanyuan ,MB,0,0,0,0,,,CHN,SCORING,3,25,11943,1
7,8,Li Yao ,OH,0,0,0,0,,,CHN,SCORING,3,25,11943,1
8,11,Yao Di ,S,0,0,0,0,,,CHN,SCORING,3,25,11943,1
9,12,Li Yingying ,OH,0,0,0,0,,,CHN,SCORING,3,25,11943,1
10,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,3,25,11943,1
11,16,Ding Xia ,S,0,0,0,0,,-28.57,CHN,SCORING,3,25,11943,1
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,3,25,11943,1
13,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,3,25,11943,1
0,11,Drews Andrea ,O,11,9,2,0,,22.58,USA,SCORING,0,0,11943,
1,23,Robinson Kelsey ,OH,9,9,0,0,,5.71,USA,SCORING,0,0,11943,
2,14,Bartsch-Hackley Michelle ,OH,7,7,0,0,,10.71,USA,SCORING,0,0,11943,
3,16,Akinradewo Foluke ,MB,7,7,0,0,,16.67,USA,SCORING,0,0,11943,
4,1,Hancock Micha ,S,3,2,0,1,,-6.67,USA,SCORING,0,0,11943,
5,22,Washington Haleigh ,MB,3,2,1,0,,14.29,USA,SCORING,0,0,11943,
